DATASET,DATE,TEAMS,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,F,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS,POSS,PACE,OEFF,DEFF,REST DAYS,STARTING LINEUPS,,,,,MAIN REFEREE,CREW REFEREES,OPENING ODDS,SPREAD,TOTAL,MOVEMENTS,CLOSING,MONEYLINE,HALFTIME,BOX SCORE,ODDS
2006-2007 Regular Season,03/21/07,Cleveland,Home,23,22,21,24,,,,,90,240,32,80,5,14,21,29,10,29,39,18,16,8,12,8,90,93.6,93.6,96.2,104.7,B2B,D. Gooden , L. Hughes , Z. Ilgauskas , L. James , S. Pavlovic,,Kevin Fehr,187,2.5,187,187/187.5/187,187.5,135,,Boxscore,Odds
2006-2007 Regular Season,03/21/07,LA Clippers,Road,30,35,25,14,,,,,104,240,40,79,3,5,21,26,12,21,33,21,25,9,12,7,104,87.4,87.4,119.0,117.9,3IN4-B2B,E. Brand , J. Hart , C. Kaman , C. Mobley , Q. Ross,Tim Donaghy,Derrick Stafford,196,6.5,196,196/194/193.5,194,135,,,
2006-2007 Regular Season,03/21/07,Milwaukee,Home,24,28,19,32,,,,,103,240,35,74,4,10,29,33,14,26,40,19,20,7,16,3,103,87.4,87.4,117.9,119.0,3+,C. Bell , M. Redd , J. Reiner , B. Skinner , M. Williams,,Gary Zielinski,-6.5-15,-6.5,196,-4.5-05/-4/-3.5,-3-15,-155,,Boxscore,Odds
2006-2007 Regular Season,03/21/07,Indiana,Road,22,15,13,22,,,,,72,240,28,79,0,5,16,21,15,26,41,10,23,7,15,4,72,86.3,86.3,83.5,104.3,B2B,M. Dunleavy , J. Foster , D. Granger , J. O'Neal , J. Tinsley,Jimmy Clark,Phil Robinson,185,13,185,185/184/185,183.5,,,,
2006-2007 Regular Season,03/21/07,San Antonio,Home,17,25,28,20,,,,,90,240,34,70,3,15,19,25,7,34,41,25,21,8,15,6,90,86.3,86.3,104.3,83.5,3+,B. Barry , B. Bowen , T. Duncan , F. Elson , T. Parker,,Michael Smith,-13,-13,185,-13.5/-14-15/-14.5,-15,,,Boxscore,Odds
2006-2007 Regular Season,03/21/07,Minnesota,Road,22,21,20,32,,,,,95,240,36,76,3,12,20,27,9,38,47,17,19,5,14,5,95,90.6,90.6,104.9,98.3,3IN4-B2B,M. Blount , R. Davis , K. Garnett , T. Hassell , M. James,Bernie Fryer,Derek Richardson,200.5,6.5,200.5,198.5/198/198.5,199.5,240,,,
2006-2007 Regular Season,03/21/07,Sacramento,Home,28,20,22,19,,,,,89,240,33,80,6,22,17,23,10,32,42,18,20,7,11,3,89,90.6,90.6,98.3,104.9,1,S. Abdur-Rahim , R. Artest , M. Bibby , K. Martin , C. Williamson,,Bennie Adams,-6.5,-6.5,200.5,-6.5/-5.5/-6,-6.5,-280,,Boxscore,Odds
2006-2007 Regular Season,03/21/07,Washington,Road,26,21,30,31,,,,,108,240,39,88,11,31,19,27,9,26,35,21,22,5,7,8,108,93.7,93.7,115.3,113.2,B2B,G. Arenas , A. Blatche , B. Haywood , A. Jamison , D. Stevenson,Luis Grillo,Greg Willard,213,4,213,212.5/207.5/208,208.5,115,,,
2006-2007 Regular Season,03/21/07,Seattle,Home,19,24,33,30,,,,,106,240,37,91,8,23,24,31,20,35,55,18,20,5,14,0,106,93.7,93.7,113.2,115.3,2,N. Collison , R. Lewis , L. Ridnour , C. Wilcox , D. Wilkins,,Mark Ayotte,-4,-4,213,-3.5/-4/-1.5,-2,-135,,Boxscore,Odds
2006-2007 Regular Season,03/22/07,Sacramento,Road,27,25,21,27,,,,,100,240,35,90,8,19,22,29,7,26,33,9,26,8,13,4,100,104.4,104.4,95.8,113.1,3IN4-B2B,S. Abdur-Rahim , M. Bibby , F. Garcia , K. Martin , J. Salmons,Bennett Salvatore,Tom Washington,217.5,12.5,217.5,217.5/217/217.5,217,,,,
2006-2007 Regular Season,03/22/07,Phoenix,Home,27,30,32,29,,,,,118,240,47,90,5,22,19,28,15,43,58,27,24,7,18,6,118,104.4,104.4,113.1,95.8,1,L. Barbosa , R. Bell , S. Marion , S. Nash , A. Stoudemire,,Eric Lewis,-12.5,-12.5,217.5,-13/-13.5/-14,-14-15,,,Boxscore,Odds
2006-2007 Regular Season,03/22/07,Portland,Road,26,19,24,23,,,,,92,240,33,72,5,14,21,31,10,27,37,17,15,6,6,8,92,78.8,78.8,116.8,109.2,1,L. Aldridge , J. Jack , J. Magloire , B. Roy , I. Udoka,Ron Garretson,Leon Wood,185,6.5,185,183.5/183/183.5,183,200,,,
2006-2007 Regular Season,03/22/07,New York,Home,20,24,18,24,,,,,86,240,32,79,12,27,10,14,14,27,41,17,23,1,11,3,86,78.8,78.8,109.2,116.8,1,E. Curry , S. Francis , C. Frye , J. Jeffries , S. Marbury,,Zach Zarba,-6.5,-6.5,185,-5.5-05/-5/-5-15,-5-20,-240,,Boxscore,Odds
2006-2007 Regular Season,03/22/07,LA Lakers,Road,34,26,32,29,,,,,121,240,42,79,7,19,30,40,11,23,34,29,23,8,12,4,121,97.6,97.6,124.0,122.0,3+,K. Brown , K. Bryant , L. Odom , S. Parker , L. Walton,James Capers,Bob Delaney,-3.5,-3.5,212.5,-5/-5-15/-5-20,-5-25,-250,,,
2006-2007 Regular Season,03/22/07,Memphis,Home,25,29,37,28,,,,,119,240,44,80,8,22,23,28,10,31,41,22,30,2,19,2,119,97.6,97.6,122.0,124.0,1,C. Atkins , P. Gasol , R. Gay , M. Miller , H. Warrick,,Courtney Kirkland,212.5,3.5,212.5,212/212.5/213,213.5,210,,Boxscore,Odds
2006-2007 Regular Season,03/22/07,Denver,Road,34,17,33,24,,,,,108,240,41,74,5,13,21,24,10,28,38,27,18,11,22,9,108,95.8,95.8,112.7,113.7,1,C. Anthony , S. Blake , M. Camby , N. Hilario , A. Iverson,Dick Bavetta,Violet Palmer,204,4,204,204/204.5/204,202.5,140,,,
2006-2007 Regular Season,03/22/07,Chicago,Home,28,27,27,27,,,,,109,240,47,101,7,14,8,13,21,24,45,26,21,9,15,4,109,95.8,95.8,113.7,112.7,1,P. Brown , L. Deng , B. Gordon , K. Hinrich , B. Wallace,,David Guthrie,-4,-4,204,-3.5/-3.5-05/-3-15,-3.5,-160,,Boxscore,Odds
2006-2007 Regular Season,03/22/07,Detroit,Road,15,20,21,29,,,,,85,240,36,89,3,17,10,13,9,35,44,18,21,5,6,4,85,89.2,89.2,95.3,102.0,1,C. Billups , R. Hamilton , T. Prince , R. Wallace , C. Webber,Sean Corbin,Ken Mauer,182.5,3,182.5,182.5,182,150,,,
2006-2007 Regular Season,03/22/07,Houston,Home,20,28,25,18,,,,,91,240,35,75,5,13,16,23,4,39,43,21,19,4,9,2,91,89.2,89.2,102.0,95.3,1,R. Alston , S. Battier , C. Hayes , T. McGrady , Y. Ming,,Olandis Poole,-3-05,-3,182.5,-3/-3-15/-3.5-05,-3.5,-170,,Boxscore,Odds
2006-2007 Regular Season,03/23/07,Denver,Road,15,28,21,30,,,,,94,240,33,87,8,20,20,27,17,27,44,18,14,5,14,0,94,93.4,93.4,100.6,129.5,3IN4-B2B,C. Anthony , S. Blake , R. Evans , N. Hilario , A. Iverson,Mike Callahan,Jess Kersey,205,3.5,205,209/210.5/211,211.5,125,,,
2006-2007 Regular Season,03/23/07,Toronto,Home,36,36,23,26,,,,,121,240,49,86,12,23,11,12,9,35,44,31,22,8,13,9,121,93.4,93.4,129.5,100.6,1,C. Bosh , J. Dixon , T. Ford , J. Garbajosa , R. Nesterovic,,Pat Fraher,-3.5,-3.5,205,-3.5/-3,-3-05,-145,,Boxscore,Odds
2006-2007 Regular Season,03/23/07,Charlotte,Road,23,25,26,23,,,,,97,240,35,79,5,19,22,30,8,20,28,25,13,5,12,5,97,94.4,94.4,102.8,112.3,3IN4,P. Brezec , M. Carroll , R. Felton , A. Morrison , G. Wallace,Tim Donaghy,Joe Forte,191.5,4.5,191.5,189.5/190/190.5,189.5,180,,,
2006-2007 Regular Season,03/23/07,Philadelphia,Home,37,32,17,20,,,,,106,240,43,78,4,10,16,20,7,36,43,27,23,7,18,4,106,94.4,94.4,112.3,102.8,2,R. Carney , S. Dalembert , W. Green , S. Hunter , A. Miller,,Eli Roe,-4.5,-4.5,191.5,-6-15/-6.5-15/-6-05,-5-05,-220,,Boxscore,Odds
2006-2007 Regular Season,03/23/07,New Jersey,Road,21,20,18,23,,,,,82,240,29,84,8,23,16,25,14,23,37,21,26,7,9,3,82,85.7,85.7,95.7,105.0,2,V. Carter , J. Collins , R. Jefferson , J. Kidd , M. Moore,Steve Javie,Monty McCutchen,188.5,3.5,188.5,188/187.5/187,187.5,130,,,
2006-2007 Regular Season,03/23/07,Orlando,Home,21,16,22,31,,,,,90,240,33,78,2,8,22,30,17,37,54,13,23,4,15,4,90,85.7,85.7,105.0,95.7,1,T. Battie , G. Hill , D. Howard , J. Nelson , H. Turkoglu,,Tony Brown,-3.5,-3.5,188.5,-3/-3-05/-2.5-05,-3-05,-150,,Boxscore,Odds
2006-2007 Regular Season,03/23/07,Miami,Road,9,23,17,21,,,,,70,240,26,80,4,25,14,23,11,27,38,14,18,10,9,3,70,86.0,86.0,81.4,110.4,1,U. Haslem , E. Jones , S. O'Neal , J. Posey , J. Williams,Joe DeRosa,Derrick Stafford,-1.5,-1.5,182,-3-05/-2.5-15/-2.5-05,-2-05,-135,,,
2006-2007 Regular Season,03/23/07,Indiana,Home,33,19,20,23,,,,,95,240,35,68,9,21,16,21,4,42,46,26,20,6,14,5,95,86.0,86.0,110.4,81.4,3IN4,M. Dunleavy , J. Foster , D. Granger , J. O'Neal , J. Tinsley,,Sean Wright,182,1.5,182,181/182/181,182,115,,Boxscore,Odds
2006-2007 Regular Season,03/23/07,Dallas,Road,33,23,34,19,,,,,109,240,44,78,7,13,14,17,7,34,41,28,25,5,9,8,109,85.6,85.6,127.3,111.0,3IN4,E. Dampier , D. Harris , J. Howard , D. Nowitzki , J. Terry,Ron Garretson,Leon Wood,-8-15,-8,196,-8-05/-8.5-05/-8.5-15,-9-05,-525,,,
2006-2007 Regular Season,03/23/07,Boston,Home,16,35,20,24,,,,,95,240,28,77,6,12,33,40,13,21,34,16,17,7,8,3,95,85.6,85.6,111.0,127.3,1,A. Jefferson , K. Perkins , P. Pierce , R. Rondo , D. West,,Zach Zarba,196,8,196,196/195.5/194,193.5,410,,Boxscore,Odds
2006-2007 Regular Season,03/23/07,Portland,Road,15,25,26,22,14,,,,102,265,37,91,4,14,24,32,21,32,53,20,22,7,17,6,102,98.1,88.8,104.0,101.9,3IN4-B2B,L. Aldridge , J. Jack , J. Magloire , B. Roy , I. Udoka,Dan Crawford,Rodney Mott,184,5.5,184,184/182.5/183,181.5,190,,,
2006-2007 Regular Season,03/23/07,Atlanta,Home,20,27,17,24,12,,,,100,265,36,86,10,20,18,19,10,33,43,27,25,6,17,10,100,98.1,88.8,101.9,104.0,1,J. Childress , A. Johnson , Z. Pachulia , J. Smith , M. Williams,,Ed Malloy,-5.5-05,-5.5,184,-5.5-05,-5-05,-230,,Boxscore,Odds
2006-2007 Regular Season,03/23/07,New York,Road,17,21,18,12,,,,,68,240,27,66,2,14,12,24,10,29,39,13,21,9,20,1,68,85.8,85.8,79.3,104.9,3IN4-B2B,E. Curry , S. Francis , C. Frye , J. Jeffries , S. Marbury,Dick Bavetta,Scott Foster,187.5,10.5,187.5,186/185.5/187,186.5,525,,,
2006-2007 Regular Season,03/23/07,Cleveland,Home,25,21,24,20,,,,,90,240,34,74,9,17,13,21,10,30,40,22,22,11,15,1,90,85.8,85.8,104.9,79.3,3IN4,D. Gooden , L. Hughes , Z. Ilgauskas , L. James , S. Pavlovic,,Ron Olesiak,-10.5,-10.5,187.5,-10.5/-11-05,-10.5-05,-725,,Boxscore,Odds
2006-2007 Regular Season,03/23/07,LA Lakers,Road,29,27,31,24,,,,,111,240,43,86,6,22,19,21,6,35,41,22,23,4,10,7,111,97.0,97.0,114.4,108.2,B2B,K. Brown , K. Bryant , L. Odom , S. Parker , L. Walton,Violet Palmer,Mark Wunderlich,200.5,3,200.5,200.5/200/201,201.5,120,,,
2006-2007 Regular Season,03/23/07,New Orleans,Home,31,26,18,30,,,,,105,240,38,92,7,19,22,29,15,36,51,22,17,6,10,3,105,97.0,97.0,108.2,114.4,2,D. Brown , T. Chandler , D. Mason , C. Paul , D. West,,Matt Boland,-3,-3,200.5,-3/-2.5,-2.5-05,-140,,Boxscore,Odds
2006-2007 Regular Season,03/23/07,Detroit,Road,16,31,14,28,,,,,89,240,36,80,2,13,15,18,12,28,40,15,21,6,10,6,89,85.5,85.5,104.1,105.3,3IN4-B2B,C. Billups , R. Hamilton , T. Prince , R. Wallace , C. Webber,Eddie Rush,Bill Kennedy,177,5.5,177,176/175.5/176,175.5,220,,,
2006-2007 Regular Season,03/23/07,San Antonio,Home,27,18,26,19,,,,,90,240,32,71,8,16,18,29,13,33,46,15,19,6,17,1,90,85.5,85.5,105.3,104.1,1,B. Barry , B. Bowen , T. Duncan , F. Elson , T. Parker,,Robbie Robinson,-5.5,-5.5,177,-5.5/-5.5-15/-5.5-05,-6-05,-260,,Boxscore,Odds
2006-2007 Regular Season,03/23/07,Utah,Road,16,22,15,19,,,,,72,240,27,68,1,7,17,37,8,26,34,19,22,10,18,2,72,92.1,92.1,78.2,112.9,2,C. Boozer , D. Fisher , A. Kirilenko , M. Okur , D. Williams,Luis Grillo,Greg Willard,-2.5,-2.5,192,-1.5-05/-2-05/-2-15,-2.5-05,-140,,,
2006-2007 Regular Season,03/23/07,LA Clippers,Home,24,31,26,23,,,,,104,240,39,77,4,10,22,27,8,37,45,32,26,9,13,5,104,92.1,92.1,112.9,78.2,3IN4,E. Brand , J. Hart , C. Kaman , C. Maggette , C. Mobley,,Mark Ayotte,192,2.5,192,192/191.5/191,189.5,120,,Boxscore,Odds
2006-2007 Regular Season,03/23/07,Washington,Road,37,36,21,34,,,,,128,240,48,90,13,34,19,28,17,27,44,36,28,13,25,2,128,108.5,108.5,117.9,124.4,3IN4,G. Arenas , A. Blatche , B. Haywood , A. Jamison , D. Stevenson,Bernie Fryer,Derek Richardson,218.5,5,218.5,218.5/218/219.5,220,210,,,
2006-2007 Regular Season,03/23/07,Golden State,Home,35,29,38,33,,,,,135,240,49,84,10,25,27,34,9,27,36,34,25,13,20,1,135,108.5,108.5,124.4,117.9,2,A. Biedrins , B. Davis , A. Harrington , S. Jackson , J. Richardson,,Marc Davis,-5,-5,218.5,-5/-5.5-05/-5.5-15,-6-05,-250,,Boxscore,Odds
2006-2007 Regular Season,03/23/07,Minnesota,Road,19,20,22,21,,,,,82,240,34,74,3,13,11,17,8,42,50,25,20,1,14,5,82,85.2,85.2,96.3,99.8,3IN4,M. Blount , R. Davis , K. Garnett , T. Hassell , M. James,Joe Crawford,David Jones,194,3,194,193.5/194/193.5,193,130,,,
2006-2007 Regular Season,03/23/07,Seattle,Home,12,20,22,31,,,,,85,240,28,77,7,21,22,30,10,33,43,18,18,9,5,3,85,85.2,85.2,99.8,96.3,1,N. Collison , R. Lewis , L. Ridnour , C. Wilcox , D. Wilkins,,Leroy Richardson,-3,-3,194,-3/-2.5/-2.5-05,-2.5-15,-150,,Boxscore,Odds
2006-2007 Regular Season,03/24/07,New Jersey,Road,19,29,21,27,17,,,,113,265,40,75,8,25,25,33,9,26,35,35,24,5,14,3,113,90.8,82.3,124.4,117.8,B2B,V. Carter , J. Collins , R. Jefferson , J. Kidd , M. Moore,Phil Robinson,Scott Wall,-4,-4,193.5,-5/-5.5/-5.5-15,-5.5-20,-290,,,
2006-2007 Regular Season,03/24/07,Charlotte,Home,25,20,21,30,11,,,,107,265,40,77,6,13,21,26,5,23,28,27,26,6,9,1,107,90.8,82.3,117.8,124.4,4IN5-B2B,M. Carroll , W. Herrmann , B. Knight , A. Morrison , J. Voskuhl,,Tom Washington,193.5,4,193.5,193.5/194/195,195.5,245,,Boxscore,Odds
2006-2007 Regular Season,03/24/07,Philadelphia,Road,13,21,27,32,,,,,93,240,31,67,6,17,25,34,9,29,38,18,24,7,15,5,93,87.1,87.1,106.8,97.6,B2B,S. Dalembert , W. Green , S. Hunter , A. Iguodala , A. Miller,Bob Delaney,Rodney Mott,183,8.5,183,183/183.5,182,460,,,
2006-2007 Regular Season,03/24/07,Miami,Home,30,19,18,18,,,,,85,240,33,77,6,27,13,23,14,28,42,19,22,2,17,3,85,87.1,87.1,97.6,106.8,3IN4-B2B,U. Haslem , E. Jones , S. O'Neal , J. Posey , J. Williams,,Ed Malloy,-8.5,-8.5,183,-8.5/-9-15/-9,-9.5,-625,,Boxscore,Odds
2006-2007 Regular Season,03/24/07,Memphis,Road,28,17,33,30,,,,,108,240,39,74,3,11,27,42,7,31,38,19,27,4,14,8,108,97.4,97.4,110.8,121.1,1,P. Gasol , R. Gay , M. Miller , D. Stoudamire , H. Warrick,Bennett Salvatore,Derrick Collins,210,11,210,207.5/208/208.5,209,575,,,
2006-2007 Regular Season,03/24/07,Utah,Home,32,35,28,23,,,,,118,240,45,90,2,11,26,32,14,32,46,38,27,5,9,7,118,97.4,97.4,121.1,110.8,B2B,C. Boozer , D. Fisher , A. Kirilenko , M. Okur , D. Williams,,Eric Lewis,-11,-11,210,-11.5-15/-11-15/-11,-11.5,-775,,Boxscore,Odds
2006-2007 Regular Season,03/24/07,Washington,Road,25,23,22,35,,,,,105,240,38,90,5,23,24,31,14,30,44,24,29,7,7,2,105,94.8,94.8,110.7,117.1,4IN5-B2B,G. Arenas , A. Blatche , B. Haywood , A. Jamison , D. Stevenson,Jimmy Clark,Michael Smith,204,4,204,204/204.5/205.5,206,175,,,
2006-2007 Regular Season,03/24/07,LA Clippers,Home,21,26,32,32,,,,,111,240,37,77,6,15,31,38,10,37,47,25,23,4,14,4,111,94.8,94.8,117.1,110.7,4IN5-B2B,E. Brand , J. Hart , C. Kaman , C. Maggette , C. Mobley,,Tommy Nunez Jr.,-4,-4,204,-4-15/-4.5/-5,-4.5,-210,,Boxscore,Odds
2006-2007 Regular Season,03/25/07,Dallas,Road,39,19,17,29,,,,,104,240,36,68,7,13,25,30,5,34,39,23,32,9,16,3,104,91.8,91.8,113.3,105.7,1,E. Dampier , D. Harris , J. Howard , D. Nowitzki , J. Terry,Jack Nies,Jason Phillips,-10,-10,188,-10/-10-05/-10.5,-10-15,-700,,,
2006-2007 Regular Season,03/25/07,Atlanta,Home,19,25,23,30,,,,,97,240,28,68,1,3,40,49,9,29,38,15,22,8,14,2,97,91.8,91.8,105.7,113.3,1,J. Childress , A. Johnson , Z. Pachulia , J. Smith , M. Williams,,Eli Roe,188,10,188,188/187/188,187.5,500,,Boxscore,Odds
2006-2007 Regular Season,03/25/07,Chicago,Road,28,22,20,22,,,,,92,240,36,90,5,12,15,15,15,30,45,21,28,8,14,6,92,91.4,91.4,100.6,98.4,2,P. Brown , L. Deng , B. Gordon , K. Hinrich , B. Wallace,Ken Mauer,Leon Wood,-2.5,-2.5,184.5,-2.5/-2-15/-2,-1.5,,,,
2006-2007 Regular Season,03/25/07,Indiana,Home,29,23,19,19,,,,,90,240,32,76,2,13,24,31,12,33,45,17,16,5,16,4,90,91.4,91.4,98.4,100.6,1,M. Dunleavy , J. Foster , D. Granger , J. O'Neal , J. Tinsley,,Zach Zarba,184.5,2.5,184.5,184.5/184/184.5,183.5,,,Boxscore,Odds
2006-2007 Regular Season,03/25/07,Detroit,Road,22,37,28,34,,,,,121,240,49,86,4,10,19,24,16,30,46,24,11,9,10,8,121,87.5,87.5,138.3,108.5,3IN4,C. Billups , J. Maxiell , R. Murray , T. Prince , C. Webber,Steve Javie,Bennie Adams,-5.5,-5.5,189.5,-5.5/-5-15,-4,-220,,,
2006-2007 Regular Season,03/25/07,Milwaukee,Home,26,18,28,23,,,,,95,240,36,82,11,23,12,13,14,19,33,24,19,6,16,2,95,87.5,87.5,108.5,138.3,3+,C. Bell , E. Ilyasova , M. Redd , B. Skinner , M. Williams,,Jess Kersey,189.5,5.5,189.5,189.5/188.5,186.5,180,,Boxscore,Odds
2006-2007 Regular Season,03/25/07,Portland,Road,22,25,21,25,,,,,93,240,37,77,5,14,14,18,16,24,40,18,18,6,17,2,93,83.4,83.4,111.5,112.7,3IN4,L. Aldridge , J. Jack , J. Magloire , B. Roy , I. Udoka,Dick Bavetta,Ron Olesiak,184,4.5,184,184/183,182.5,170,,,
2006-2007 Regular Season,03/25/07,Minnesota,Home,22,22,24,26,,,,,94,240,38,69,2,7,16,20,8,24,32,25,16,5,14,4,94,83.4,83.4,112.7,111.5,1,M. Blount , R. Davis , K. Garnett , T. Hassell , M. James,,David Guthrie,-4.5,-4.5,184,,-4.5,-200,,Boxscore,Odds
2006-2007 Regular Season,03/25/07,Phoenix,Road,23,24,33,20,,,,,100,240,41,89,7,23,11,13,9,30,39,23,21,7,13,3,100,94.5,94.5,105.8,113.2,2,R. Bell , B. Diaw , S. Marion , S. Nash , A. Stoudemire,Joe Crawford,David Jones,-6.5,-6.5,217.5,-6.5/-6.5-15/-6.5,-7,-300,,,
2006-2007 Regular Season,03/25/07,Sacramento,Home,27,27,23,30,,,,,107,240,37,71,11,22,22,30,5,33,38,19,17,7,15,4,107,94.5,94.5,113.2,105.8,2,S. Abdur-Rahim , R. Artest , M. Bibby , K. Martin , J. Salmons,,Leroy Richardson,217.5,6.5,217.5,217.5/218/217.5,218.5,250,,Boxscore,Odds
2006-2007 Regular Season,03/25/07,Houston,Road,30,22,21,21,,,,,94,240,37,85,10,28,10,13,9,26,35,18,18,4,7,2,94,86.9,86.9,108.2,122.0,2,R. Alston , S. Battier , C. Hayes , T. McGrady , Y. Ming,Tony Brothers,Dan Crawford,-4.5,-4.5,188,-4.5,-5-15,-240,,,
2006-2007 Regular Season,03/25/07,New Orleans,Home,20,24,31,31,,,,,106,240,42,85,6,13,16,18,9,34,43,14,9,1,7,5,106,86.9,86.9,122.0,108.2,1,D. Brown , T. Chandler , D. Mason , C. Paul , D. West,,Courtney Kirkland,188,4.5,188,190.5/191/190.5,191.5,200,,Boxscore,Odds
2006-2007 Regular Season,03/25/07,Denver,Road,23,32,26,24,,,,,105,240,43,72,5,14,14,25,2,35,37,29,10,7,12,3,105,93.1,93.1,112.8,99.9,3IN4,C. Anthony , S. Blake , M. Camby , N. Hilario , A. Iverson,Joe DeRosa,Derrick Stafford,204,6.5,204,,204,225,,,
2006-2007 Regular Season,03/25/07,Cleveland,Home,26,27,22,18,,,,,93,240,41,91,3,20,8,10,11,28,39,24,17,7,12,2,93,93.1,93.1,99.9,112.8,1,D. Gooden , L. Hughes , Z. Ilgauskas , L. James , S. Pavlovic,,Sean Wright,-6.5,-6.5,204,-6.5,-6,-265,,Boxscore,Odds
2006-2007 Regular Season,03/25/07,San Antonio,Road,30,23,28,39,,,,,120,240,41,77,16,31,22,26,9,29,38,26,20,10,11,6,120,87.1,87.1,137.8,90.7,1,B. Barry , B. Bowen , T. Duncan , F. Elson , T. Parker,Bernie Fryer,Gary Zielinski,-7,-7,186.5,-7/-7.5-05/-7.5,-8.5,-475,,,
2006-2007 Regular Season,03/25/07,Seattle,Home,23,17,25,14,,,,,79,240,26,71,3,12,24,30,12,25,37,10,22,6,17,6,79,87.1,87.1,90.7,137.8,1,N. Collison , R. Lewis , L. Ridnour , C. Wilcox , D. Wilkins,,Marc Davis,186.5,7,186.5,186.5/185.5/185,184.5,375,,Boxscore,Odds
2006-2007 Regular Season,03/25/07,Golden State,Road,25,36,27,25,,,,,113,240,42,97,11,35,18,24,10,23,33,30,29,12,8,2,113,102.5,102.5,110.2,112.2,1,A. Biedrins , B. Davis , A. Harrington , S. Jackson , J. Richardson,Jimmy Clark,Michael Smith,221.5,4,221.5,222.5/221.5/222.5,222,215,,,
2006-2007 Regular Season,03/25/07,LA Lakers,Home,35,30,20,30,,,,,115,240,40,84,9,24,26,38,21,42,63,24,21,8,25,7,115,102.5,102.5,112.2,110.2,3IN4,K. Brown , K. Bryant , L. Odom , S. Parker , L. Walton,,Derrick Collins,-4,-4,221.5,-4.5/-5/-5-15,-5.5-15,-255,,Boxscore,Odds
2006-2007 Regular Season,03/26/07,Portland,Road,31,14,18,26,,,,,89,240,32,61,5,10,20,25,6,29,35,21,25,7,23,2,89,87.6,87.6,101.6,114.1,4IN5-B2B,L. Aldridge , J. Jack , Z. Randolph , I. Udoka , M. Webster,James Capers,Bob Delaney,186,9,186,186/185/184.5,184,460,,,
2006-2007 Regular Season,03/26/07,Chicago,Home,25,16,28,31,,,,,100,240,40,84,4,16,16,20,14,23,37,28,18,7,11,6,100,87.6,87.6,114.1,101.6,B2B,P. Brown , L. Deng , B. Gordon , K. Hinrich , B. Wallace,,Jason Phillips,-9,-9,186,-8.5/-9/-9.5,-10,-620,,Boxscore,Odds
2006-2007 Regular Season,03/26/07,Milwaukee,Road,20,25,15,27,,,,,87,240,32,79,6,19,17,25,9,30,39,15,18,8,12,5,87,91.4,91.4,95.2,116.0,B2B,C. Bell , E. Boykins , E. Ilyasova , M. Redd , B. Skinner,Eddie Rush,Bill Kennedy,199.5,11.5,199.5,199.5/200,200.5,,,,
2006-2007 Regular Season,03/26/07,Houston,Home,33,20,28,25,,,,,106,240,41,86,12,25,12,16,10,34,44,22,17,7,12,3,106,91.4,91.4,116.0,95.2,B2B,R. Alston , S. Battier , C. Hayes , T. McGrady , Y. Ming,,Pat Fraher,-11.5,-11.5,199.5,-11.5/-12/-12-15,-12.5,,,Boxscore,Odds
2006-2007 Regular Season,03/26/07,Washington,Road,18,23,30,26,,,,,97,240,29,73,6,18,33,45,9,31,40,17,31,8,14,3,97,95.8,95.8,101.3,107.5,3IN4,G. Arenas , B. Haywood , A. Jamison , D. Songaila , D. Stevenson,David Jones,Monty McCutchen,211,7.5,211,211.5/212.5/212,212.5,290,,,
2006-2007 Regular Season,03/26/07,Utah,Home,13,22,35,33,,,,,103,240,34,79,2,11,33,45,14,36,50,22,32,8,14,5,103,95.8,95.8,107.5,101.3,3IN4,C. Boozer , D. Fisher , A. Kirilenko , M. Okur , D. Williams,,Phil Robinson,-7.5,-7.5,211,-7.5-05/-7.5/-8,-7.5,-350,,Boxscore,Odds
2006-2007 Regular Season,03/26/07,Memphis,Road,27,16,21,23,,,,,87,240,38,86,1,6,10,14,11,24,35,14,17,7,12,1,87,89.9,89.9,96.8,116.8,1,P. Gasol , R. Gay , J. Harrington , T. Kinsey , H. Warrick,Kevin Fehr,Luis Grillo,223.5,15.5,223.5,225/225.5/226,226.5,,,,
2006-2007 Regular Season,03/26/07,Phoenix,Home,31,27,22,25,,,,,105,240,40,73,11,22,14,16,5,32,37,27,11,6,16,5,105,89.9,89.9,116.8,96.8,B2B,R. Bell , B. Diaw , S. Marion , S. Nash , A. Stoudemire,,Greg Willard,-15.5,-15.5,223.5,-15.5,-16,,,Boxscore,Odds
2006-2007 Regular Season,03/26/07,San Antonio,Road,36,37,29,24,,,,,126,240,43,72,10,17,30,35,3,43,46,33,22,9,18,3,126,100.6,100.6,125.3,88.5,3IN4-B2B,B. Barry , B. Bowen , T. Duncan , F. Elson , T. Parker,Tim Donaghy,Joe Forte,-4.5,-4.5,202.5,,-4.5,-210,,,
2006-2007 Regular Season,03/26/07,Golden State,Home,30,24,12,23,,,,,89,240,33,89,5,22,18,25,10,23,33,19,23,7,13,4,89,100.6,100.6,88.5,125.3,3IN4-B2B,A. Biedrins , B. Davis , A. Harrington , S. Jackson , J. Richardson,,Leroy Richardson,202.5,4.5,202.5,202/202.5/202,202.5,175,,Boxscore,Odds
