DATASET,DATE,TEAMS,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,F,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS,POSS,PACE,OEFF,DEFF,REST DAYS,STARTING LINEUPS,,,,,MAIN REFEREE,CREW REFEREES,OPENING ODDS,SPREAD,TOTAL,MOVEMENTS,CLOSING,MONEYLINE,HALFTIME,BOX SCORE,ODDS
2008-2009 Regular Season,04/11/09,Portland,Road,17,29,17,24,,,,,87,240,32,72,4,16,19,27,9,34,43,14,18,10,12,4,87,86.0,86.0,101.1,83.7,4IN5-B2B,N.Batum,L.Aldridge,J.Przybilla,B.Roy,S.Blake,Steve Javie,Rodney Mott,-6,-6,195,7  / -6.5  / -6,-6.5,-270,,,
2008-2009 Regular Season,04/11/09,LA Clippers,Home,17,14,25,16,,,,,72,240,30,79,2,15,10,11,8,33,41,16,19,7,13,5,72,86.0,86.0,83.7,101.1,B2B,F.Jones,Z.Randolph,M.Camby,E.Gordon,B.Davis,,Derek Richardson,195,6,195,,195,230,,Boxscore,Odds
2008-2009 Regular Season,04/11/09,Golden State,Road,28,36,29,25,,,,,118,240,40,73,9,20,29,37,6,34,40,22,26,4,14,9,118,95.1,95.1,124.0,113.5,3IN4-B2B,K.Azubuike,A.Randolph,A.Biedrins,A.Morrow,C.Watson,Joe DeRosa,Luis Grillo,16,16,228,28 / 227,226.5,1500,,,
2008-2009 Regular Season,04/11/09,Utah,Home,31,20,25,32,,,,,108,240,37,88,5,19,29,37,15,26,41,27,26,5,9,6,108,95.1,95.1,113.5,124.0,3IN4-B2B,C.Miles,C.Boozer,M.Okur,R.Brewer,D.Williams,,Tony Brown,228,-16,228,16.5  / -16  / -15,-14.5,-2300,,Boxscore,Odds
2008-2009 Regular Season,04/12/09,Dallas,Road,13,31,25,23,,,,,92,240,37,87,6,22,12,13,14,27,41,21,19,5,6,3,92,83.8,83.8,109.8,121.7,1,J.Howard,D.Nowitzki,E.Dampier,A.Wright,J.Kidd,Sean Corbin,Joe Crawford,3,3,193,93.5 / 193 / 193.5,194,150,,,
2008-2009 Regular Season,04/12/09,New Orleans,Home,22,23,24,33,,,,,102,240,40,72,7,19,15,16,2,34,36,24,20,3,9,1,102,83.8,83.8,121.7,109.8,1,P.Stojakovic,D.West,M.Ely,R.Butler,C.Paul,,Michael Smith,193,-3,193,4.5  / -4  / -3.5,-4,-170,,Boxscore,Odds
2008-2009 Regular Season,04/12/09,Boston,Road,9,24,23,20,,,,,76,240,29,81,5,18,13,22,7,21,28,20,27,8,10,5,76,89.8,89.8,84.6,119.1,1,P.Pierce,G.Davis,K.Perkins,R.Allen,R.Rondo,Scott Foster,Bill Kennedy,5.5,5.5,186,86 / 185.5 / 185,184.5,320,,,
2008-2009 Regular Season,04/12/09,Cleveland,Home,31,21,30,25,,,,,107,240,38,69,10,16,21,29,7,39,46,24,23,3,16,5,107,89.8,89.8,119.1,84.6,1,L.James,A.Varejao,Z.Ilgauskas,D.West,M.Williams,,Ed Malloy,186,-5.5,186,7.5  / -8  / -7.5,-8,-400,,Boxscore,Odds
2008-2009 Regular Season,04/12/09,New York,Road,26,39,26,14,,,,,105,240,39,88,8,28,19,25,12,23,35,19,14,7,6,2,105,90.7,90.7,115.8,134.5,1,A.Harrington,D.Lee,J.Jeffries,W.Chandler,C.Duhon,Tony Brothers,Kevin Fehr,6.5,6.5,211.5,11.5 / 212 / 212.5,213,230,,,
2008-2009 Regular Season,04/12/09,Miami,Home,37,26,34,25,,,,,122,240,45,80,15,31,17,21,8,39,47,19,19,4,11,9,122,90.7,90.7,134.5,115.8,1,Y.Diawara,M.Beasley,J.ONeal,D.Wade,M.Chalmers,,Scott Wall,211.5,-6.5,211.5,6.5  / -7,-6.5,-270,,Boxscore,Odds
2008-2009 Regular Season,04/12/09,Philadelphia,Road,22,31,27,24,,,,,104,240,34,83,6,18,30,34,22,25,47,18,21,4,19,3,104,90.0,90.0,115.6,123.3,3IN4,A.Iguodala,R.Evans,S.Dalembert,W.Green,A.Miller,James Capers,Violet Palmer,1,1,205.5,2  / -1.5  / -2,-2.5,-140,,,
2008-2009 Regular Season,04/12/09,Toronto,Home,27,26,28,30,,,,,111,240,42,78,4,13,23,27,11,23,34,27,27,12,13,10,111,90.0,90.0,123.3,115.6,1,S.Marion,C.Bosh,A.Bargnani,A.Parker,J.Calderon,,Greg Willard,205.5,-1,205.5,05.5 / 206 / 206.5,207,120,,Boxscore,Odds
2008-2009 Regular Season,04/12/09,San Antonio,Road,24,30,20,21,,,,,95,240,35,85,9,22,16,24,14,31,45,17,17,6,9,4,95,84.9,84.9,111.9,108.4,1,M.Finley,K.Thomas,M.Bonner,R.Mason,T.Parker,Dan Crawford,Bennie Adams,-10.5,-10.5,205.5,10  / -10.5  / -10,-9,-400,,,
2008-2009 Regular Season,04/12/09,Sacramento,Home,25,36,16,15,,,,,92,240,34,81,8,18,16,17,11,29,40,19,18,5,9,4,92,84.9,84.9,108.4,111.9,3IN4,J.Thompson,S.Hawes,F.Garcia,B.Udrih,B.Jackson,,John Goble,205.5,10.5,205.5,05 / 204.5 / 202.5,202,320,,Boxscore,Odds
2008-2009 Regular Season,04/12/09,Memphis,Road,15,22,22,16,,,,,75,240,26,71,8,19,15,19,8,33,41,16,18,4,17,9,75,88.5,88.5,84.7,103.9,1,R.Gay,D.Arthur,M.Gasol,O.Mayo,M.Conley,Ken Mauer,Ron Olesiak,13,13,200,00 / 200.5 / 201,201.5,650,,,
2008-2009 Regular Season,04/12/09,LA Lakers,Home,23,25,22,22,,,,,92,240,38,84,3,15,13,16,9,38,47,20,21,13,10,4,92,88.5,88.5,103.9,84.7,3IN4,T.Ariza,P.Gasol,A.Bynum,K.Bryant,D.Fisher,,Gary Zielinski,200,-13,200,12  / -11.5  / -11,-11.5,-900,,Boxscore,Odds
2008-2009 Regular Season,04/13/09,Cleveland,Road,26,36,29,26,,,,,117,240,40,87,8,21,29,34,16,35,51,19,21,10,13,7,117,96.9,96.9,120.7,112.5,3IN4-B2B,L.James,A.Varejao,Z.Ilgauskas,D.West,M.Williams,Derrick Stafford,Pat Fraher,-5,-5,208,4.5  / -3.5  / -4,-4.5,-190,,,
2008-2009 Regular Season,04/13/09,Indiana,Home,27,20,37,25,,,,,109,240,39,87,8,22,23,28,12,29,41,17,22,10,13,9,109,96.9,96.9,112.5,120.7,3IN4,D.Granger,T.Murphy,R.Hibbert,B.Rush,J.Jack,,Olandis Poole,208,5,208,,208,165,,Boxscore,Odds
2008-2009 Regular Season,04/13/09,Toronto,Road,31,22,19,25,,,,,97,240,39,96,4,17,15,21,22,29,51,30,17,14,16,6,97,97.4,97.4,99.6,98.5,3IN4-B2B,C.Bosh,P.O`Bryant,A.Parker,J.Calderon,P.Mensah-Bonsu,Mark Wunderlich,Derrick Collins,2.5,2.5,214.5,15.5 / 215 / 215.5,214.5,125,,,
2008-2009 Regular Season,04/13/09,Washington,Home,23,30,27,16,,,,,96,240,37,79,3,15,19,24,14,35,49,17,17,10,24,12,96,97.4,97.4,98.5,99.6,2,C.Butler,A.Jamison,B.Haywood,D.McGuire,J.Crittenton,,Mark Ayotte,214.5,-2.5,214.5,2.5 -05 / -2.5  / -3,-2.5,-145,,Boxscore,Odds
2008-2009 Regular Season,04/13/09,Chicago,Road,31,17,21,22,,,,,91,240,36,78,5,16,14,18,6,34,40,23,22,3,10,7,91,88.3,88.3,103.1,99.7,1,J.Salmons,T.Thomas,J.Noah,B.Gordon,D.Rose,Mike Callahan,Joe Forte,4,4,195.5,95.5 / 196 / 196.5,197,160,,,
2008-2009 Regular Season,04/13/09,Detroit,Home,31,25,19,13,,,,,88,240,34,85,4,14,16,23,13,34,47,19,21,4,9,4,88,88.3,88.3,99.7,103.1,3IN4,T.Prince,A.McDyess,R.Wallace,R.Hamilton,R.Stuckey,,Phil Robinson,195.5,-4,195.5,4  / -3.5  / -4,-4.5,-180,,Boxscore,Odds
2008-2009 Regular Season,04/13/09,Charlotte,Road,25,21,26,15,,,,,87,240,33,73,0,6,21,27,8,25,33,17,19,11,14,7,87,87.7,87.7,99.2,103.7,3IN4,G.Wallace,B.Diaw,E.Okafor,D.Augustin,R.Felton,David Jones,Tom Washington,3,3,192.5,94 / 196 / 195.5,195,145,,,
2008-2009 Regular Season,04/13/09,New Jersey,Home,20,28,19,24,,,,,91,240,31,76,9,24,20,26,13,29,42,18,19,6,17,8,91,87.7,87.7,103.7,99.2,3IN4,V.Carter,R.Anderson,B.Lopez,C.Douglas Roberts,D.Harris,,Eli Roe,192.5,-3,192.5,4  / -3.5  / -4,-3.5,-165,,Boxscore,Odds
2008-2009 Regular Season,04/13/09,Orlando,Road,24,19,17,20,,,,,80,240,28,88,2,18,22,30,18,34,52,13,21,6,10,3,80,90.8,90.8,88.1,108.0,3IN4,M.Pietrus,T.Battie,M.Gortat,C.Lee,R.Alston,Dick Bavetta,Eric Lewis,3,3,197.5,97.5 / 198.5 / 197.5,195,240,,,
2008-2009 Regular Season,04/13/09,Milwaukee,Home,18,32,21,27,,,,,98,240,35,79,8,21,20,27,10,41,51,25,25,5,12,7,98,90.8,90.8,108.0,88.1,1,R.Jefferson,L.Mbah a Moute,D.Gadzuric,C.Bell,R.Sessions,,Mark Lindsay,197.5,-3,197.5,4  / -4.5  / -6.5,-6,-280,,Boxscore,Odds
2008-2009 Regular Season,04/13/09,Minnesota,Road,18,25,31,20,,,,,94,240,37,82,10,22,10,12,10,30,40,24,23,7,12,0,94,86.3,86.3,109.0,111.3,1,R.Gomes,R.Carney,K.Love,M.Miller,S.Telfair,Monty McCutchen,Jason Phillips,11.5,11.5,202.5,01.5 / 201 / 200.5,201,650,,,
2008-2009 Regular Season,04/13/09,Dallas,Home,26,14,28,28,,,,,96,240,32,71,8,20,24,27,7,33,40,19,12,7,11,5,96,86.3,86.3,111.3,109.0,3IN4-B2B,A.Wright,D.Nowitzki,E.Dampier,J.Barea,J.Kidd,,Brian Forte,202.5,-11.5,202.5,11  / -11.5  / -11,-11.5,-800,,Boxscore,Odds
2008-2009 Regular Season,04/13/09,New Orleans,Road,22,13,11,20,,,,,66,240,28,81,4,16,6,10,12,25,37,15,14,4,10,1,66,79.8,79.8,82.7,107.7,3IN4-B2B,P.Stojakovic,D.West,M.Ely,R.Butler,C.Paul,Jimmy Clark,Eddie Rush,8,8,184,84 / 182.5,184.5,310,,,
2008-2009 Regular Season,04/13/09,Houston,Home,19,28,20,19,,,,,86,240,34,74,5,19,13,13,11,35,46,21,14,5,13,6,86,79.8,79.8,107.7,82.7,2,S.Battier,L.Scola,Y.Ming,R.Artest,A.Brooks,,Tommy Nunez Jr.,184,-8,184,8 -05 / -8 -08 / -8 -13,-8,-380,,Boxscore,Odds
2008-2009 Regular Season,04/13/09,Sacramento,Road,33,25,21,19,,,,,98,240,40,85,9,23,9,15,9,33,42,27,25,7,16,6,98,96.0,96.0,102.1,122.9,4IN5-B2B,J.Thompson,S.Hawes,F.Garcia,B.Jackson,I.Diogu,Bennett Salvatore,Leon Wood,16,16,222,22 / 222.5,223,3000,,,
2008-2009 Regular Season,04/13/09,Denver,Home,25,37,24,32,,,,,118,240,39,85,13,29,27,36,12,33,45,27,16,10,9,10,118,96.0,96.0,122.9,102.1,3+,C.Anthony,K.Martin,N.Hilario,D.Jones,C.Billups,,Curtis Blair,222,-16,222,16.5  / -15.5  / -16.5,-17,-4000,,Boxscore,Odds
2008-2009 Regular Season,04/13/09,LA Clippers,Road,17,26,21,21,,,,,85,240,35,80,5,19,10,18,7,29,36,26,26,9,15,7,85,92.1,92.1,92.3,115.1,3IN4,F.Jones,M.Camby,C.Kaman,E.Gordon,B.Davis,Bill Spooner,Zach Zarba,12,12,203,03 / 204,203.5,900,,,
2008-2009 Regular Season,04/13/09,Utah,Home,30,26,27,23,,,,,106,240,35,77,4,8,32,39,13,37,50,20,21,10,11,6,106,92.1,92.1,115.1,92.3,3IN4,M.Harpring,C.Boozer,M.Okur,R.Brewer,D.Williams,,Haywoode Workman,203,-12,203,12 -03 / -12,-12.5,-1200,,Boxscore,Odds
2008-2009 Regular Season,04/13/09,Memphis,Road,25,32,27,26,,,,,110,240,40,79,5,15,25,30,6,28,34,18,26,9,16,5,110,99.0,99.0,111.2,120.3,3IN4-B2B,R.Gay,D.Arthur,M.Gasol,O.Mayo,M.Conley,Dan Crawford,Courtney Kirkland,9,9,220.5,19.5 / 219 / 216,216.5,320,,,
2008-2009 Regular Season,04/13/09,Phoenix,Home,32,27,27,33,,,,,119,240,44,81,5,15,26,37,13,24,37,25,21,9,16,5,119,99.0,99.0,120.3,111.2,3IN4,M.Barnes,G.Hill,S.ONeal,J.Richardson,S.Nash,,John Goble,220.5,-9,220.5,9  / -9.5  / -8.5,-8,-400,,Boxscore,Odds
2008-2009 Regular Season,04/13/09,Oklahoma City,Road,15,16,24,28,,,,,83,240,33,82,2,12,15,19,8,28,36,19,17,9,11,8,83,92.9,92.9,89.3,121.6,3IN4,K.Durant,J.Green,N.Krstic,K.Weaver,R.Westbrook,Joe DeRosa,Luis Grillo,14,14,192,94 / 193.5 / 193,195,800,,,
2008-2009 Regular Season,04/13/09,Portland,Home,29,33,23,28,,,,,113,240,45,88,6,15,17,21,12,42,54,21,16,5,11,5,113,92.9,92.9,121.6,89.3,3IN4,T.Outlaw,L.Aldridge,J.Przybilla,B.Roy,S.Blake,,Jack Nies,192,-14,192,14  / -13.5  / -13,-12.5,-1100,,Boxscore,Odds
2008-2009 Regular Season,04/13/09,San Antonio,Road,29,28,24,20,,,,,101,240,37,85,8,21,19,30,15,44,59,21,22,6,9,0,101,90.0,90.0,112.2,80.0,3IN4-B2B,M.Finley,T.Duncan,M.Bonner,R.Mason,T.Parker,Steve Javie,Rodney Mott,-5.5,-5.5,212,5  / -4  / -3.5,-4,-175,,,
2008-2009 Regular Season,04/13/09,Golden State,Home,24,14,13,21,,,,,72,240,28,82,2,10,14,19,9,34,43,11,21,6,10,8,72,90.0,90.0,80.0,112.2,3IN4,K.Azubuike,A.Randolph,R.Turiaf,A.Morrow,C.Watson,,Derek Richardson,212,5.5,212,11 / 210 / 209.5,210,155,,Boxscore,Odds
2008-2009 Regular Season,04/14/09,Miami,Road,21,13,30,15,,,,,79,240,31,78,9,33,8,14,12,33,45,21,20,6,15,7,79,83.9,83.9,94.1,96.5,1,Y.Diawara,M.Beasley,J.Magloire,D.Cook,M.Chalmers,Tom Washington,Ed Malloy,9,9,190.5,91 / 190.5 / 191,192,450,,,
2008-2009 Regular Season,04/14/09,Atlanta,Home,18,20,26,17,,,,,81,240,30,71,4,12,17,26,9,29,38,18,18,9,12,5,81,83.9,83.9,96.5,94.1,3+,M.West,J.Smith,A.Horford,J.Johnson,M.Bibby,,Sean Wright,190.5,-9,190.5,8.5  / -9  / -9.5,-10,-600,,Boxscore,Odds
2008-2009 Regular Season,04/14/09,Boston,Road,27,23,28,22,,,,,100,240,41,79,9,16,9,17,13,28,41,24,23,10,15,7,100,88.1,88.1,113.6,111.3,1,P.Pierce,L.Powe,K.Perkins,T.Allen,R.Rondo,Sean Corbin,Joe Crawford,4,4,189,89 / 191 / 190.5,190,230,,,
2008-2009 Regular Season,04/14/09,Philadelphia,Home,26,32,25,15,,,,,98,240,38,82,3,12,19,25,12,26,38,21,20,8,11,7,98,88.1,88.1,111.3,113.6,1,A.Iguodala,T.Young,S.Dalembert,W.Green,A.Miller,,David Guthrie,189,-4,189,7  / -7.5  / -7,-6.5,-270,,Boxscore,Odds
2008-2009 Regular Season,04/14/09,Utah,Road,27,28,28,29,,,,,112,240,37,75,3,12,35,47,12,23,35,27,27,12,16,3,112,99.0,99.0,113.1,126.3,4IN5-B2B,M.Harpring,C.Boozer,J.Collins,R.Brewer,D.Williams,Ron Garretson,Leon Wood,6.5,6.5,207,07 / 206.5,207,240,,,
2008-2009 Regular Season,04/14/09,LA Lakers,Home,25,31,35,34,,,,,125,240,48,86,8,13,21,24,7,23,30,39,31,11,16,8,125,99.0,99.0,126.3,113.1,1,T.Ariza,P.Gasol,A.Bynum,K.Bryant,D.Fisher,,Courtney Kirkland,207,-6.5,207,6.5  / -6  / -6.5,-7,-280,,Boxscore,Odds
2008-2009 Regular Season,04/15/09,Washington,Road,24,28,31,24,,,,,107,240,38,77,7,20,24,30,8,27,35,15,26,9,14,8,107,95.7,95.7,111.8,120.2,1,C.Butler,D.Songaila,J.McGee,D.McGuire,J.Crittenton,David Jones,Eli Roe,3.5,3.5,191.5,90.5 / 191 / 192.5,192,165,,,
2008-2009 Regular Season,04/15/09,Boston,Home,25,32,22,36,,,,,115,240,45,85,10,18,15,24,12,29,41,29,25,6,16,2,115,95.7,95.7,120.2,111.8,3IN4-B2B,T.Allen,L.Powe,K.Perkins,S.Marbury,R.Rondo,,Olandis Poole,191.5,-3.5,191.5,3.5  / -4.5  / -5,-4.5,-190,,Boxscore,Odds
2008-2009 Regular Season,04/15/09,Toronto,Road,32,29,23,25,,,,,109,240,44,92,4,10,17,21,16,41,57,27,22,5,12,3,109,95.0,95.0,114.8,103.2,3IN4,S.Marion,C.Bosh,P.O`Bryant,A.Parker,J.Calderon,Ken Mauer,Gary Zielinski,9,9,212.5,12.5,214.5,450,,,
2008-2009 Regular Season,04/15/09,Chicago,Home,18,31,20,29,,,,,98,240,39,92,3,14,17,22,11,29,40,20,17,8,7,6,98,95.0,95.0,103.2,114.8,1,J.Salmons,T.Thomas,J.Noah,B.Gordon,D.Rose,,Eric Dalen,212.5,-9,212.5,9  / -9 -13 / -9,-10,-600,,Boxscore,Odds
2008-2009 Regular Season,04/15/09,Philadelphia,Road,21,16,28,33,13,,,,111,265,38,72,3,9,32,43,11,25,36,18,17,12,15,5,111,92.7,83.9,119.8,118.7,3IN4-B2B,A.Iguodala,T.Young,S.Dalembert,W.Green,A.Miller,Joe DeRosa,Luis Grillo,-1,-1,185,1.5  / -2  / -2.5,-3,-150,,,
2008-2009 Regular Season,04/15/09,Cleveland,Home,27,22,21,28,12,,,,110,265,46,89,10,24,8,12,14,22,36,26,31,6,16,5,110,92.7,83.9,118.7,119.8,3IN4,W.Szczerbiak,D.Jackson,A.Varejao,S.Pavlovic,D.West,,Tony Brown,185,1,185,,185,130,,Boxscore,Odds
2008-2009 Regular Season,04/15/09,Houston,Road,19,31,20,14,,,,,84,240,33,82,4,17,14,18,7,32,39,19,20,6,9,6,84,89.2,89.2,94.2,106.6,1,S.Battier,L.Scola,Y.Ming,R.Artest,A.Brooks,Dan Crawford,Leroy Richardson,-1,-1,189,89 / 189.5,190,,,,
2008-2009 Regular Season,04/15/09,Dallas,Home,26,16,23,30,,,,,95,240,37,77,6,13,15,19,6,35,41,24,23,3,11,4,95,89.2,89.2,106.6,94.2,3IN4,J.Howard,D.Nowitzki,E.Dampier,J.Barea,J.Kidd,,Derrick Stafford,189,1,189,1  / PK  / +1,PK,,,Boxscore,Odds
2008-2009 Regular Season,04/15/09,Milwaukee,Road,25,24,39,20,,,,,108,240,44,102,7,20,13,15,16,29,45,30,21,12,11,6,108,99.0,99.0,109.1,116.2,1,R.Jefferson,L.Mbah a Moute,D.Gadzuric,C.Bell,R.Sessions,Mike Callahan,Kevin Fehr,8,8,221,21 / 222 / 222.5,223,325,,,
2008-2009 Regular Season,04/15/09,Indiana,Home,24,32,16,43,,,,,115,240,39,82,12,21,25,30,14,39,53,27,13,10,18,12,115,99.0,99.0,116.2,109.1,1,D.Granger,T.Murphy,R.Hibbert,B.Rush,J.Jack,,Scott Wall,221,-8,221,8  / -8.5  / -8,-8.5,-410,,Boxscore,Odds
2008-2009 Regular Season,04/15/09,Atlanta,Road,21,22,26,21,,,,,90,240,33,76,6,17,18,24,8,32,40,13,27,2,13,4,90,89.4,89.4,100.7,109.7,B2B,M.West,J.Smith,Z.Pachulia,M.Evans,R.Murray,Eddie Rush,Michael Smith,7.5,7.5,190,90 / 190.5,189,310,,,
2008-2009 Regular Season,04/15/09,Memphis,Home,22,31,19,26,,,,,98,240,37,73,3,8,21,31,7,36,43,19,16,9,10,10,98,89.4,89.4,109.7,100.7,3IN4,R.Gay,D.Arthur,M.Gasol,O.Mayo,M.Conley,,Mark Ayotte,190,-7.5,190,6.5  / -7  / -7.5,-8,-380,,Boxscore,Odds
2008-2009 Regular Season,04/15/09,Detroit,Road,22,19,20,27,8,,,,96,265,36,87,2,13,22,31,17,27,44,13,19,6,7,4,96,88.6,80.3,108.3,115.1,1,T.Prince,R.Wallace,K.Brown,A.Afflalo,R.Stuckey,Jimmy Clark,Mark Wunderlich,2,2,181,K  / -1  / -1.5,-2,-130,,,
2008-2009 Regular Season,04/15/09,Miami,Home,24,22,21,21,14,,,,102,265,39,84,12,24,12,19,15,36,51,20,22,2,14,5,102,88.6,80.3,115.1,108.3,3IN4-B2B,Y.Diawara,M.Beasley,J.Magloire,D.Cook,M.Chalmers,,Derrick Collins,181,-2,181,81.5 / 181 / 180.5,181,110,,Boxscore,Odds
2008-2009 Regular Season,04/15/09,Sacramento,Road,21,28,30,18,,,,,97,240,34,74,7,17,22,28,10,30,40,18,25,8,14,5,97,88.0,88.0,110.3,102.3,3IN4,J.Thompson,I.Diogu,F.Garcia,B.Udrih,B.Jackson,Sean Corbin,Joe Forte,7,7,207,07o10 / 208.5o10 / 209,209.5,280,,,
2008-2009 Regular Season,04/15/09,Minnesota,Home,19,28,18,25,,,,,90,240,32,76,7,25,19,28,13,28,41,20,25,6,15,0,90,88.0,88.0,102.3,110.3,1,B.Cardinal,M.Madsen,J.Collins,M.Miller,K.Ollie,,Matt Boland,207,-7,207,8  / -7.5  / -8,-7.5,-340,,Boxscore,Odds
2008-2009 Regular Season,04/15/09,New Jersey,Road,16,24,18,15,,,,,73,240,26,83,4,13,17,19,20,29,49,12,19,6,17,6,73,86.4,86.4,84.5,118.0,1,R.Anderson,T.Hassell,B.Lopez,K.Dooling,C.Douglas Roberts,Dick Bavetta,Marc Davis,4,4,213,13.5 / 214 / 213.5,211.5,220,,,
2008-2009 Regular Season,04/15/09,New York,Home,24,28,29,21,,,,,102,240,38,85,7,24,19,22,14,35,49,17,17,9,10,4,102,86.4,86.4,118.0,84.5,2,A.Harrington,D.Lee,J.Jeffries,W.Chandler,C.Duhon,,Eric Lewis,213,-4,213,4.5  / -4  / -5,-6,-260,,Boxscore,Odds
2008-2009 Regular Season,04/15/09,Charlotte,Road,14,24,20,15,,,,,73,240,24,68,2,12,23,34,8,35,43,15,21,5,12,5,73,85.6,85.6,85.3,114.5,1,G.Wallace,B.Diaw,N.Mohammed,D.Augustin,R.Felton,James Capers,Monty McCutchen,3.5,3.5,184.5,84.5 / 185 / 184.5,184,150,,,
2008-2009 Regular Season,04/15/09,Orlando,Home,28,29,20,21,,,,,98,240,37,81,10,23,14,22,11,34,45,23,22,7,8,6,98,85.6,85.6,114.5,85.3,1,M.Pietrus,T.Battie,D.Howard,C.Lee,R.Alston,,Brian Forte,184.5,-3.5,184.5,3.5  / -3  / -3.5,-4,-170,,Boxscore,Odds
2008-2009 Regular Season,04/15/09,New Orleans,Road,25,25,19,21,8,,,,98,265,39,80,6,14,14,21,3,30,33,19,21,6,9,3,98,94.2,85.4,104.0,111.4,3IN4,P.Stojakovic,D.West,T.Chandler,R.Butler,C.Paul,Tony Brothers,Scott Foster,7.5,7.5,176,,176,380,,,
2008-2009 Regular Season,04/15/09,San Antonio,Home,26,22,22,20,15,,,,105,265,42,85,6,20,15,20,9,37,46,20,23,5,12,2,105,94.2,85.4,111.4,104.0,3IN4,M.Finley,T.Duncan,M.Bonner,R.Mason,T.Parker,,Zach Zarba,176,-7.5,176,7.5  / -8 -07 / -8,-9,-480,,Boxscore,Odds
2008-2009 Regular Season,04/15/09,Oklahoma City,Road,28,32,32,34,,,,,126,240,48,89,4,12,26,32,12,37,49,36,15,17,13,4,126,101.6,101.6,124.0,83.7,1,K.Durant,J.Green,N.Krstic,S.Livingston,R.Westbrook,Bennett Salvatore,John Goble,-2,-2,195.5,95.5o10 / 195,196,110,,,
2008-2009 Regular Season,04/15/09,LA Clippers,Home,21,18,24,22,,,,,85,240,35,80,5,19,10,14,5,27,32,16,23,7,22,6,85,101.6,101.6,83.7,124.0,1,F.Jones,M.Camby,C.Kaman,E.Gordon,B.Davis,,Curtis Blair,195.5,2,195.5,1.5  / -1  / -1.5,-2,-130,,Boxscore,Odds
2008-2009 Regular Season,04/15/09,Golden State,Road,36,20,34,23,,,,,113,240,43,93,5,17,22,28,20,31,51,20,25,5,12,8,113,94.4,94.4,119.6,123.9,1,K.Azubuike,A.Randolph,R.Turiaf,A.Morrow,C.Watson,Bill Spooner,Bill Kennedy,10.5,10.5,238.5,38.5,239,425,,,
2008-2009 Regular Season,04/15/09,Phoenix,Home,24,32,30,31,,,,,117,240,40,94,7,17,30,42,21,27,48,22,21,9,8,7,117,94.4,94.4,123.9,119.6,1,M.Barnes,G.Hill,S.ONeal,J.Richardson,S.Nash,,Haywoode Workman,238.5,-10.5,238.5,11  / -9.5  / -10,-9.5,-550,,Boxscore,Odds
2008-2009 Regular Season,04/15/09,Denver,Road,22,12,26,16,,,,,76,240,28,83,5,16,15,16,14,26,40,9,20,7,16,4,76,89.4,89.4,85.0,116.3,1,C.Anthony,K.Martin,N.Hilario,D.Jones,C.Billups,Ron Garretson,Violet Palmer,7.5,7.5,198,98 / 198.5,199,320,,,
2008-2009 Regular Season,04/15/09,Portland,Home,23,30,18,33,,,,,104,240,39,74,13,22,13,18,7,38,45,29,19,8,16,5,104,89.4,89.4,116.3,85.0,1,N.Batum,L.Aldridge,J.Przybilla,B.Roy,S.Blake,,Greg Willard,198,-7.5,198,7  / -7.5  / -8,-8.5,-400,,Boxscore,Odds
2009 Playoffs,04/18/09,Chicago,Road,28,25,18,26,8,,,,105,265,41,96,3,17,20,22,10,43,53,20,26,5,16,9,105,108.7,98.4,96.6,94.8,2,J.Salmons,T.Thomas,J.Noah,B.Gordon,D.Rose,Eddie Rush,Bennett Salvatore,8.5,8.5,196.5,97 / 198 / 198.5,199,350,,,
2009 Playoffs,04/18/09,Boston,Home,28,16,28,25,6,,,,103,265,39,99,4,16,21,27,10,35,45,16,20,8,12,7,103,108.7,98.4,94.8,96.6,2,P.Pierce,G.Davis,K.Perkins,R.Allen,R.Rondo,,Michael Smith,196.5,-8.5,196.5,8  / -8.5  / -8.5 -05,-8.5,-450,,Boxscore,Odds
2009 Playoffs,04/18/09,Detroit,Road,25,20,20,19,,,,,84,240,36,78,2,12,10,12,9,22,31,15,18,2,7,3,84,78.1,78.1,107.6,130.7,2,T.Prince,A.McDyess,R.Wallace,R.Hamilton,R.Stuckey,Ron Garretson,Steve Javie,11.5,11.5,175,75.5 / 175 / 175.5,176,800,,,
2009 Playoffs,04/18/09,Cleveland,Home,30,27,21,24,,,,,102,240,37,70,5,15,23,27,6,28,34,24,10,4,4,5,102,78.1,78.1,130.7,107.6,2,L.James,A.Varejao,Z.Ilgauskas,D.West,M.Williams,,Leon Wood,175,-11.5,175,12  / -12 -05 / -12,-11.5,-1000,,Boxscore,Odds
2009 Playoffs,04/18/09,Dallas,Road,18,27,29,31,,,,,105,240,42,78,5,17,16,17,10,29,39,14,17,5,7,3,105,80.7,80.7,130.1,120.2,2,J.Howard,D.Nowitzki,E.Dampier,A.Wright,J.Kidd,Dick Bavetta,Tony Brothers,4.5,4.5,185.5,86 / 186.5 / 187,187.5,155,,,
