DATASET,DATE,TEAMS,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,F,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS,POSS,PACE,OEFF,DEFF,REST DAYS,STARTING LINEUPS,,,,,MAIN REFEREE,CREW REFEREES,OPENING ODDS,SPREAD,TOTAL,MOVEMENTS,CLOSING,MONEYLINE,HALFTIME,BOX SCORE,ODDS
2011-2012 Regular Season,03/28/12,Phoenix,Road,27,14,23,22,,,,,86,240,30,80,5,26,21,32,12,28,40,26,22,2,10,3,86,90.7,90.7,94.8,113.5,3IN4-B2B,J.Dudley,C.Frye,M.Gortat,S.Brown,S.Nash,Michael Smith,Bill Spooner,195.5,6,195.5,95.5 / 194.5,194,255,95.5,,
2011-2012 Regular Season,03/28/12,LA Clippers,Home,24,19,31,29,,,,,103,240,41,82,7,19,14,23,13,35,48,26,21,6,15,5,103,90.7,90.7,113.5,94.8,1,C.Butler,B.Griffin,D.Jordan,R.Foye,C.Paul,,Mark Lindsay,-6,-6,195.5,6  / -6.5,-7,-310,-4,Boxscore,Odds
2011-2012 Regular Season,03/29/12,Washington,Road,26,23,20,20,,,,,89,240,33,78,7,22,16,25,15,30,45,17,22,5,17,10,89,89.0,89.0,100.1,104.5,2,C.Singleton,T.Booker,N.Hilario,J.Crawford,J.Wall,Derrick Stafford,Derrick Collins,194.5,10,194.5,93 / 192.5 / 193.5,192.5,450,95,,
2011-2012 Regular Season,03/29/12,Indiana,Home,30,22,20,21,,,,,93,240,31,79,6,16,25,32,10,30,40,19,23,9,10,6,93,89.0,89.0,104.5,100.1,3IN4-B2B,D.Granger,D.West,R.Hibbert,P.George,D.Collison,,Brent Barnaky,-10,-10,194.5,10  / -10.5  / -10,-9.5,-600,-5.5,Boxscore,Odds
2011-2012 Regular Season,03/29/12,Dallas,Road,29,24,19,13,,,,,85,240,33,78,9,24,10,13,6,23,29,21,19,7,15,1,85,90.2,90.2,94.2,117.5,1,S.Marion,D.Nowitzki,I.Mahinmi,V.Carter,J.Kidd,Ron Garretson,Tony Brown,189,8,189,89 / 188.5,189,320,93.5,,
2011-2012 Regular Season,03/29/12,Miami,Home,24,36,20,26,,,,,106,240,39,80,5,17,23,27,11,33,44,22,17,10,13,5,106,90.2,90.2,117.5,94.2,2,L.James,C.Bosh,J.Anthony,D.Wade,M.Chalmers,,Sean Wright,-8 -05,-8,189,41126,-8,-400,-2.5,Boxscore,Odds
2011-2012 Regular Season,03/29/12,New Orleans,Road,27,27,16,23,,,,,93,240,33,71,7,13,20,21,10,24,34,12,22,6,15,5,93,82.2,82.2,113.2,120.5,3IN4-B2B,A.Aminu,C.Landry,J.Smith,M.Belinelli,G.Vasquez,Monty McCutchen,Violet Palmer,185,8.5,185,85 / 185.5,185,370,92,,
2011-2012 Regular Season,03/29/12,Portland,Home,28,23,25,23,,,,,99,240,39,80,12,28,9,13,10,23,33,26,19,8,10,8,99,82.2,82.2,120.5,113.2,1,N.Batum,L.Aldridge,J.Przybilla,W.Matthews,R.Felton,,Brian Forte,-8.5,-8.5,185,8.5  / -8  / -8.5,-9,-470,-7.5,Boxscore,Odds
2011-2012 Regular Season,03/29/12,Oklahoma City,Road,18,26,34,24,,,,,102,240,42,91,5,12,13,17,19,29,48,18,21,5,10,12,102,86.7,86.7,117.6,107.2,1,K.Durant,S.Ibaka,K.Perkins,T.Sefolosha,R.Westbrook,Dan Crawford,Leroy Richardson,201,1,201,99.5 / 199 / 199.5,199,105,99,,
2011-2012 Regular Season,03/29/12,LA Lakers,Home,30,19,19,25,,,,,93,240,35,84,4,11,19,23,17,28,45,15,16,3,13,9,93,86.7,86.7,107.2,117.6,1,M.World Peace,P.Gasol,A.Bynum,K.Bryant,R.Sessions,,John Goble,-1,-1,201,1  / PK  / +1,PK,-116,1.5,Boxscore,Odds
2011-2012 Regular Season,03/30/12,Denver,Road,23,29,22,25,,,,,99,240,38,73,2,17,21,29,9,40,49,29,21,4,25,7,99,101.1,101.1,97.9,87.1,1,W.Chandler,K.Faried,J.McGee,A.Afflalo,T.Lawson,Eddie Rush,Matt Boland,-8.5,-8.5,203.5,8.5  / -8.5 -05,-8 -05,-430,-5.5,,
2011-2012 Regular Season,03/30/12,Charlotte,Home,28,23,15,22,,,,,88,240,36,98,6,22,10,11,11,23,34,26,23,11,15,4,88,101.1,101.1,87.1,97.9,1,C.Maggette,T.Thomas,B.Biyombo,G.Henderson,D.Augustin,,Marat Kogut,203.5,8.5,203.5,04 / 203.5 / 203,202.5,335,100.5,Boxscore,Odds
2011-2012 Regular Season,03/30/12,Miami,Road,31,28,24,30,,,,,113,240,44,77,5,14,20,24,11,19,30,26,16,11,8,5,113,83.4,83.4,135.6,121.2,B2B,L.James,C.Bosh,J.Anthony,D.Wade,M.Chalmers,Greg Willard,Derek Richardson,-7.5,-7.5,191.5,7.5  / -7.5 -05 / -7 -05,-7.5 -05,-360,-2,,
2011-2012 Regular Season,03/30/12,Toronto,Home,27,24,32,18,,,,,101,240,39,72,5,14,18,19,9,21,30,27,16,5,16,4,101,83.4,83.4,121.2,135.6,1,L.Kleiza,A.Bargnani,A.Gray,D.DeRozan,J.Calderon,,Eric Lewis,191.5,7.5,191.5,92 / 191.5 / 192,191.5,300,94,Boxscore,Odds
2011-2012 Regular Season,03/30/12,Philadelphia,Road,15,21,26,14,,,,,76,240,30,82,3,14,13,17,10,28,38,19,11,5,10,3,76,88.3,88.3,86.1,109.8,2,A.Iguodala,E.Brand,S.Hawes,E.Turner,J.Holiday,Ron Garretson,Scott Wall,-8.5 -05,-8.5,186,8.5 -05 / -8.5 -02 / -8.5 -05,-8 -05,-450,-9,,
2011-2012 Regular Season,03/30/12,Washington,Home,23,32,24,18,,,,,97,240,42,87,7,17,6,6,12,40,52,26,16,5,14,7,97,88.3,88.3,109.8,86.1,B2B,C.Singleton,T.Booker,N.Hilario,J.Crawford,J.Wall,,Kane Fitzgerald,186u09,8.5,186,86.5 / 187 / 185,185.5,350,91.5,Boxscore,Odds
2011-2012 Regular Season,03/30/12,New York,Road,20,20,29,21,,,,,90,240,31,70,6,17,22,33,10,23,33,13,24,11,18,4,90,90.3,90.3,99.7,110.7,1,L.Fields,C.Anthony,T.Chandler,I.Shumpert,B.Davis,Rodney Mott,Derrick Collins,188,3.5,188,85.5 / 185 / 185.5,186,130,92,,
2011-2012 Regular Season,03/30/12,Atlanta,Home,28,24,22,26,,,,,100,240,37,73,4,19,22,26,9,31,40,18,24,11,17,6,100,90.3,90.3,110.7,99.7,3IN4,J.Johnson,J.Smith,Z.Pachulia,K.Hinrich,J.Teague,,James Williams,-3.5,-3.5,188,3.5 -05 / -3 -05 / -2.5 -05,-3 -05,-150,2,Boxscore,Odds
2011-2012 Regular Season,03/30/12,Milwaukee,Road,35,36,28,22,,,,,121,240,50,88,10,16,11,18,11,41,52,32,18,9,6,3,121,90.1,90.1,134.3,93.2,2,L.Mbah a Moute,E.Ilyasova,D.Gooden,M.Ellis,B.Jennings,Mark Ayotte,Zach Zarba,-5,-5,204,5  / -5 -05 / -4.5 -05,-5 -05,-210,+4.5 -15,,
2011-2012 Regular Season,03/30/12,Cleveland,Home,26,18,30,10,,,,,84,240,34,85,6,22,10,19,13,28,41,17,15,2,11,1,84,90.1,90.1,93.2,134.3,3IN4,A.Gee,A.Jamison,T.Thompson,A.Parker,K.Irving,,Olandis Poole,204,5,204,04 / 205,206,175,101.5,Boxscore,Odds
2011-2012 Regular Season,03/30/12,Detroit,Road,25,10,26,10,,,,,71,240,31,84,3,11,6,7,16,21,37,15,19,8,12,4,71,80.1,80.1,88.6,103.6,1,T.Prince,J.Maxiell,G.Monroe,A.Daye,B.Knight,Tony Brothers,Bennie Adams,182u13,12,182,81.5 / 181 / 181.5,182,704,90,,
2011-2012 Regular Season,03/30/12,Chicago,Home,28,16,21,18,,,,,83,240,32,75,2,12,17,21,20,33,53,22,12,6,19,10,83,80.1,80.1,103.6,88.6,1,L.Deng,C.Boozer,J.Noah,R.Brewer,C.Watson,,Josh Tiven,-12 -05,-12,182,12 -03 / -12 -05 / -11.5 -05,-11 -05,-900,-3.5,Boxscore,Odds
2011-2012 Regular Season,03/30/12,Memphis,Road,19,29,21,20,,,,,89,240,35,94,1,15,18,26,23,22,45,10,19,13,7,5,89,87.2,87.2,102.1,112.4,2,R.Gay,M.Gasol,M.Speights,T.Allen,M.Conley,Marc Davis,Pat Fraher,191.5,1,191.5,91.5 / 191,190.5,110,95,,
2011-2012 Regular Season,03/30/12,Houston,Home,30,19,25,24,,,,,98,240,38,73,7,14,15,20,7,35,42,18,21,5,16,9,98,87.2,87.2,112.4,102.1,2,C.Parsons,L.Scola,M.Camby,C.Lee,G.Dragic,,Nick Buchert,-1 -05,-1,191.5,1 -05 / -1.5 -05 / -2 -05,-1.5 -05,-130,-1,Boxscore,Odds
2011-2012 Regular Season,03/30/12,Boston,Road,31,25,23,21,,,,,100,240,44,90,4,12,8,11,13,32,45,29,22,9,9,3,100,89.5,89.5,111.8,88.3,1,P.Pierce,B.Bass,K.Garnett,A.Bradley,R.Rondo,David Jones,Jason Phillips,191u10,1.5,191,K  / -1 -05 / -1.5 -05,-1 -05,-102,+3 -15,,
2011-2012 Regular Season,03/30/12,Minnesota,Home,20,25,22,12,,,,,79,240,26,75,6,24,21,25,14,31,45,15,13,5,21,1,79,89.5,89.5,88.3,111.8,3IN4,W.Johnson,D.Williams,K.Love,M.Webster,L.Ridnour,,Brent Barnaky,-1.5 -05,-1.5,191,91 / 190.5 / 191,190,-108,94,Boxscore,Odds
2011-2012 Regular Season,03/30/12,Dallas,Road,17,29,25,29,,,,,100,240,38,80,7,22,17,21,5,32,37,21,18,9,9,3,100,93.1,93.1,107.4,105.2,3IN4-B2B,D.Nowitzki,S.Marion,B.Haywood,V.Carter,J.Kidd,Dick Bavetta,Joe Crawford,186.5,5,186.5,86 / 185.5 / 185,184.5,175,90,,
2011-2012 Regular Season,03/30/12,Orlando,Home,27,28,23,20,,,,,98,240,35,78,11,32,17,28,10,37,47,17,21,7,16,4,98,93.1,93.1,105.2,107.4,1,H.Turkoglu,R.Anderson,D.Howard,J.Richardson,J.Nelson,,Kevin Scott,-5,-5,186.5,5  / -5.5 -05,-5 -05,-210,PK ,Boxscore,Odds
2011-2012 Regular Season,03/30/12,Sacramento,Road,32,24,24,24,,,,,104,240,39,90,4,16,22,32,16,32,48,16,27,7,11,10,104,96.3,96.3,108.0,107.0,1,T.Outlaw,J.Thompson,D.Cousins,M.Thornton,I.Thomas,Leon Wood,Bill Kennedy,212.5,7,212.5,14.5 / 214 / 213.5,213,290,107,,
2011-2012 Regular Season,03/30/12,Utah,Home,29,30,25,19,,,,,103,240,31,88,3,13,38,52,27,35,62,19,29,6,15,7,103,96.3,96.3,107.0,108.0,1,G.Hayward,P.Millsap,A.Jefferson,C.Miles,D.Harris,,JT Orr,-7,-7,212.5,7  / -7 -05 / -6.5 -05,-7.5 -05,-350,-4,Boxscore,Odds
2011-2012 Regular Season,03/30/12,New Jersey,Road,22,20,28,32,,,,,102,240,35,81,8,20,24,30,14,30,44,28,15,14,17,5,102,92.9,92.9,109.8,107.7,1,G.Wallace,K.Humphries,J.Petro,M.Brooks,D.Williams,Dan Crawford,Michael Smith,197,4.5,197,96.5 / 197 / 196.5,197,150,98.5,,
2011-2012 Regular Season,03/30/12,Golden State,Home,26,25,33,16,,,,,100,240,40,76,7,15,13,16,6,26,32,26,21,11,17,3,100,92.9,92.9,107.7,109.8,3IN4,D.Wright,D.Lee,J.Tyler,K.Thompson,C.Jenkins,,Scott Twardoski,-4.5,-4.5,197,4  / -4 -05 / -3.5 -05,-4 -05,-170,1,Boxscore,Odds
2011-2012 Regular Season,03/30/12,Portland,Road,18,25,27,27,,,,,97,240,39,78,8,19,11,15,12,24,36,24,22,6,13,1,97,85.0,85.0,114.1,115.3,3IN4-B2B,N.Batum,J.Hickson,J.Przybilla,W.Matthews,R.Felton,Mike Callahan,Eric Dalen,188,9,188,88 / 187,187.5,450,93.5,,
2011-2012 Regular Season,03/30/12,LA Clippers,Home,23,23,27,25,,,,,98,240,39,75,8,21,12,19,7,24,31,26,15,7,13,6,98,85.0,85.0,115.3,114.1,1,C.Butler,B.Griffin,D.Jordan,R.Foye,C.Paul,,Kevin Cutler,-9,-9,188,8 -05 / -8.5 -05 / -9 -05,-10 -05,-600,-5.5 -15,Boxscore,Odds
2011-2012 Regular Season,03/31/12,New Orleans,Road,14,25,28,18,,,,,85,240,39,92,2,10,5,10,14,33,47,21,17,10,8,2,85,87.9,87.9,96.7,100.1,3IN4,A.Aminu,L.Thomas,J.Smith,M.Belinelli,J.Jack,Gary Zielinski,Ed Malloy,186.5u07,12,186.5,86.5u07 / 186.5 / 186,186.5,1095,93,,
2011-2012 Regular Season,03/31/12,LA Lakers,Home,20,23,18,27,,,,,88,240,32,77,7,22,17,22,12,35,47,28,11,5,15,5,88,87.9,87.9,100.1,96.7,1,M.World Peace,P.Gasol,A.Bynum,K.Bryant,R.Sessions,,Mark Lindsay,-12 -05,-12,186.5,12.5  / -13  / -12,-12.5,-1620,-7,Boxscore,Odds
2011-2012 Regular Season,03/31/12,Charlotte,Road,17,32,28,20,10,,,,107,265,40,86,8,22,19,22,8,25,33,28,20,10,14,4,107,96.8,87.7,110.5,113.6,3IN4-B2B,R.Williams,B.Mullens,B.Biyombo,G.Henderson,D.Augustin,Derrick Stafford,Eric Lewis,184,8,184,83 / 182.5 / 182,182.5,290,90.5,,
2011-2012 Regular Season,03/31/12,Detroit,Home,21,27,20,29,13,,,,110,265,45,87,4,10,16,22,15,31,46,19,21,8,16,4,110,96.8,87.7,113.6,110.5,3IN4-B2B,T.Prince,J.Maxiell,G.Monroe,A.Daye,B.Knight,,Tommy Nunez Jr.,-8  EVEN,-8,184,8  / -7.5  / -7,-7.5,-350,-5.5,Boxscore,Odds
2011-2012 Regular Season,03/31/12,Cleveland,Road,17,21,22,15,,,,,75,240,28,72,2,13,17,27,11,27,38,13,25,7,20,1,75,88.5,88.5,84.8,102.9,4IN5-B2B,A.Gee,A.Jamison,T.Thompson,A.Parker,D.Sloan,Bill Spooner,Sean Wright,192.5u10,9.5,192.5,93 / 192.5 / 192,191.5,650,94,,
2011-2012 Regular Season,03/31/12,New York,Home,25,21,20,25,,,,,91,240,30,76,9,28,22,32,17,30,47,14,19,13,17,5,91,88.5,88.5,102.9,84.8,3IN4-B2B,C.Anthony,L.Fields,T.Chandler,B.Davis,I.Shumpert,,Josh Tiven,-9.5 -05,-9.5,192.5,11  / -10.5  / -11,-11.5,-900,-4 -15,Boxscore,Odds
2011-2012 Regular Season,03/31/12,Atlanta,Road,23,18,25,24,,,,,90,240,35,74,4,14,16,22,7,28,35,20,19,7,10,2,90,85.2,85.2,105.6,111.4,4IN5-B2B,J.Johnson,J.Smith,Z.Pachulia,K.Hinrich,J.Teague,Greg Willard,Courtney Kirkland,179,6,179,78 / 177.5 / 177,176.5,255,87.5,,
2011-2012 Regular Season,03/31/12,Philadelphia,Home,17,26,19,33,,,,,95,240,37,77,6,12,15,19,9,32,41,25,16,4,11,4,95,85.2,85.2,111.4,105.6,B2B,A.Iguodala,E.Brand,S.Hawes,E.Turner,J.Holiday,,Olandis Poole,-6,-6,179,6 -08 / -6  / -6.5,-7,-310,-4 -15,Boxscore,Odds
2011-2012 Regular Season,03/31/12,Memphis,Road,11,36,31,21,,,,,99,240,37,88,4,15,21,28,18,40,58,15,28,6,17,5,99,97.3,97.3,101.8,97.7,B2B,R.Gay,M.Speights,M.Gasol,T.Allen,J.Pargo,David Jones,Bennie Adams,203,1.5,203,03.5 / 203 / 203.5,203,130,101,,
2011-2012 Regular Season,03/31/12,Milwaukee,Home,19,32,20,24,,,,,95,240,34,82,5,17,22,28,9,30,39,21,19,12,15,4,95,97.3,97.3,97.7,101.8,B2B,L.Mbah a Moute,E.Ilyasova,D.Gooden,M.Ellis,B.Jennings,,Haywoode Workman,-1.5 -05,-1.5,203,2.5  / -3  / -2.5,-3,-150,-0.5,Boxscore,Odds
2011-2012 Regular Season,03/31/12,Indiana,Road,18,30,30,25,,,,,103,240,42,79,5,14,14,18,4,28,32,21,24,7,14,8,103,92.0,92.0,111.9,121.7,3IN4,D.Granger,D.West,R.Hibbert,P.George,D.Collison,Marc Davis,David Guthrie,200.5o10,8,200.5,03 / 203.5 / 203,203.5,310,101,,
2011-2012 Regular Season,03/31/12,San Antonio,Home,25,39,26,22,,,,,112,240,38,76,9,19,27,33,10,30,40,22,17,8,10,5,112,92.0,92.0,121.7,111.9,2,K.Leonard,T.Duncan,D.Blair,D.Green,T.Parker,,Nick Buchert,-8 -05,-8,200.5,8 -05 / -8  / -8.5,-8,-380,PK ,Boxscore,Odds
2011-2012 Regular Season,03/31/12,New Jersey,Road,31,28,32,20,,,,,111,240,43,92,10,28,15,20,16,32,48,30,20,12,20,7,111,100.8,100.8,110.1,98.2,3IN4-B2B,G.Wallace,K.Humphries,J.Petro,M.Brooks,D.Williams,Tom Washington,Brian Forte,209o10,6.5,209,09.5 / 210 / 209.5,210,220,105.5,,
2011-2012 Regular Season,03/31/12,Sacramento,Home,35,21,20,23,,,,,99,240,39,90,3,17,18,23,15,30,45,17,22,12,18,5,99,100.8,100.8,98.2,110.1,3IN4-B2B,T.Evans,J.Thompson,D.Cousins,M.Thornton,I.Thomas,,Eric Dalen,-6.5 -05,-6.5,209,6.5  / -6  / -6.5,-6,-260,-5,Boxscore,Odds
2011-2012 Regular Season,03/31/12,Utah,Road,22,23,21,30,,,,,96,240,35,77,4,12,22,31,13,25,38,21,23,4,14,3,96,88.8,88.8,108.2,118.3,3IN4-B2B,C.Miles,P.Millsap,A.Jefferson,G.Hayward,D.Harris,Monty McCutchen,Leroy Richardson,192,6,192,93 / 192.5 / 192,192.5,180,96.5,,
2011-2012 Regular Season,03/31/12,LA Clippers,Home,38,19,22,26,,,,,105,240,39,72,10,21,17,24,5,30,35,23,23,6,12,5,105,88.8,88.8,118.3,108.2,3IN4-B2B,C.Butler,B.Griffin,D.Jordan,R.Foye,C.Paul,,John Goble,-6  EVEN,-6,192,5  / -4.5  / -5,-5.5,-220,1,Boxscore,Odds
2011-2012 Regular Season,04/01/12,Chicago,Road,20,19,12,27,,,,,78,240,30,91,8,24,10,15,18,30,48,17,14,10,12,2,78,88.9,88.9,87.8,103.5,1,L.Deng,C.Boozer,J.Noah,K.Korver,C.Watson,Rodney Mott,Eddie Rush,194,5,194,94 / 193 / 192.5,192,235,95,,
2011-2012 Regular Season,04/01/12,Oklahoma City,Home,27,22,31,12,,,,,92,240,36,74,4,9,16,17,3,37,40,20,15,6,13,9,92,88.9,88.9,103.5,87.8,2,K.Durant,S.Ibaka,K.Perkins,T.Sefolosha,R.Westbrook,,Derrick Collins,-5,-5,194,5  / -5.5  / -6,-6.5,-275,PK -05,Boxscore,Odds
2011-2012 Regular Season,04/01/12,Miami,Road,19,25,12,16,,,,,72,240,31,89,3,16,7,17,15,32,47,15,15,4,12,6,72,90.7,90.7,79.4,100.3,3IN4,L.James,C.Bosh,J.Anthony,D.Wade,M.Chalmers,Dick Bavetta,Joe Crawford,-3,-3,186.5,3  / -3.5  / -4,-4.5,-190,-4 -15,,
2011-2012 Regular Season,04/01/12,Boston,Home,29,20,31,11,,,,,91,240,33,70,5,13,20,22,5,44,49,21,18,7,16,3,91,90.7,90.7,100.3,79.4,1,P.Pierce,B.Bass,K.Garnett,A.Bradley,R.Rondo,,Scott Wall,186.5,3,186.5,86.5 / 186,185.5,165,92.5,Boxscore,Odds
2011-2012 Regular Season,04/01/12,Denver,Road,27,21,28,28,,,,,104,240,40,72,8,19,16,21,7,31,38,21,22,5,17,3,104,89.7,89.7,116.0,112.6,1,C.Brewer,K.Faried,J.McGee,A.Afflalo,T.Lawson,Tony Brothers,Derek Richardson,200.5,5.5,200.5,02 / 201 / 201.5,202,145,100,,
2011-2012 Regular Season,04/01/12,Orlando,Home,19,23,32,27,,,,,101,240,37,88,8,32,19,25,18,23,41,15,15,6,12,3,101,89.7,89.7,112.6,116.0,1,H.Turkoglu,R.Anderson,G.Davis,J.Richardson,J.Nelson,,Kane Fitzgerald,-5.5,-5.5,200.5,5.5  / -5  / -5.5,-3.5,-165,-3,Boxscore,Odds
2011-2012 Regular Season,04/01/12,Washington,Road,21,21,19,31,,,,,92,240,34,71,8,20,16,20,6,25,31,25,22,2,13,4,92,85.4,85.4,107.7,115.9,3IN4,C.Singleton,J.Vesely,K.Seraphin,J.Crawford,J.Wall,Matt Boland,Mark Ayotte,188,6,188,91 / 191.5 / 192,192.5,240,94.5,,
2011-2012 Regular Season,04/01/12,Toronto,Home,22,24,25,28,,,,,99,240,37,77,4,17,21,23,12,31,43,22,22,8,13,3,99,85.4,85.4,115.9,107.7,1,J.Johnson,A.Bargnani,A.Gray,D.DeRozan,J.Calderon,,Zach Zarba,-6,-6,188,6  / -6.5  / -6,-6.5,-280,-2.5,Boxscore,Odds
2011-2012 Regular Season,04/01/12,Indiana,Road,27,17,19,30,11,,,,104,265,37,83,6,15,24,28,14,40,54,23,16,4,17,10,104,94.5,85.6,110.0,107.9,4IN5-B2B,D.Granger,D.West,R.Hibbert,P.George,D.Collison,Mike Callahan,Leon Wood,193.5,3.5,193.5,93 / 193.5 / 194,193.5,145,96.5,,
2011-2012 Regular Season,04/01/12,Houston,Home,23,19,31,20,9,,,,102,265,44,101,9,21,5,10,18,26,44,25,23,8,9,7,102,94.5,85.6,107.9,110.0,1,C.Parsons,L.Scola,M.Camby,C.Lee,G.Dragic,,Karl Lane,-3.5,-3.5,193.5,3.5  / -4,-3.5,-165,-3.5 -05,Boxscore,Odds
2011-2012 Regular Season,04/01/12,New Orleans,Road,21,20,17,17,,,,,75,240,32,77,4,9,7,9,9,28,37,18,21,11,19,1,75,89.3,89.3,84.0,103.1,4IN5-B2B,A.Aminu,L.Thomas,J.Smith,M.Belinelli,J.Jack,Dan Crawford,Leroy Richardson,191,11,191,91.5 / 192 / 191.5,192,500,94.5,,
2011-2012 Regular Season,04/01/12,Phoenix,Home,26,24,25,17,,,,,92,240,35,71,3,15,19,21,9,34,43,21,15,6,19,4,92,89.3,89.3,103.1,84.0,3+,S.Brown,C.Frye,M.Gortat,J.Dudley,S.Nash,,JT Orr,-11 +01,-11,191,11 +01 / -10.5,-10,-700,-3 -15,Boxscore,Odds
2011-2012 Regular Season,04/01/12,Minnesota,Road,27,23,30,26,,,,,106,240,36,78,5,21,29,35,8,28,36,16,19,7,8,4,106,91.3,91.3,116.1,130.4,1,W.Johnson,D.Williams,K.Love,M.Webster,L.Ridnour,Michael Smith,Bill Kennedy,196,1.5,196,98.5 / 199 / 198.5,199,140,100,,
2011-2012 Regular Season,04/01/12,Portland,Home,27,30,31,31,,,,,119,240,46,88,9,28,18,20,13,31,44,22,21,3,10,4,119,91.3,91.3,130.4,116.1,3IN4,N.Batum,J.Hickson,L.Aldridge,W.Matthews,R.Felton,,Scott Twardoski,-1.5 -05,-1.5,196,2  / -2.5  / -3,-3.5,-160,0.5,Boxscore,Odds
2011-2012 Regular Season,04/01/12,Golden State,Road,26,28,22,36,,,,,112,240,44,90,11,21,13,15,8,21,29,31,23,9,5,5,112,92.2,92.2,121.5,130.2,1,D.Wright,D.Lee,J.Tyler,K.Thompson,C.Jenkins,Monty McCutchen,Tony Brown,197u10,10.5,197,97u10,197,520,99,,
2011-2012 Regular Season,04/01/12,LA Lakers,Home,27,30,32,31,,,,,120,240,44,82,10,19,22,31,15,35,50,31,17,4,15,7,120,92.2,92.2,130.2,121.5,3IN4-B2B,M.World Peace,P.Gasol,A.Bynum,K.Bryant,R.Sessions,,Kevin Cutler,-10.5 -05,-10.5,197,10.5 -05 / -10.5,-10,-720,-5.5,Boxscore,Odds
2011-2012 Regular Season,04/02/12,Milwaukee,Road,28,27,28,29,,,,,112,240,43,83,4,10,22,29,15,33,48,25,17,7,19,2,112,97.3,97.3,115.1,100.7,3IN4,L.Mbah a Moute,E.Ilyasova,D.Gooden,M.Ellis,B.Jennings,Bill Spooner,Tommy Nunez Jr.,-6.5 -07,-6.5,204,6.5 -15 / -7 -07 / -7 -08,-7,-310,-1.5,,
2011-2012 Regular Season,04/02/12,Washington,Home,19,28,22,29,,,,,98,240,36,81,7,18,19,20,9,26,35,22,24,8,18,2,98,97.3,97.3,100.7,115.1,4IN5-B2B,C.Singleton,J.Vesely,K.Seraphin,J.Crawford,J.Wall,,Sean Wright,204u07,6.5,204,04 / 204.5 / 205,205.5,255,102.5,Boxscore,Odds
2011-2012 Regular Season,04/02/12,Houston,Road,26,14,31,28,,,,,99,240,42,89,4,13,11,14,13,25,38,23,18,11,8,5,99,88.3,88.3,112.1,105.3,3IN4-B2B,C.Parsons,L.Scola,M.Camby,C.Lee,G.Dragic,Kevin Fehr,Ron Garretson,187,8,187,85.5 / 186 / 185.5,185,310,90.5,,
2011-2012 Regular Season,04/02/12,Chicago,Home,22,29,19,23,,,,,93,240,40,83,5,17,8,17,18,29,47,25,17,5,19,7,93,88.3,88.3,105.3,112.1,3IN4-B2B,L.Deng,C.Boozer,J.Noah,R.Hamilton,C.Watson,,David Jones,-8 -05,-8,187,8 -05 / -8.5,-8,-380,-1.5,Boxscore,Odds
2011-2012 Regular Season,04/02/12,Memphis,Road,21,21,26,26,,,,,94,240,34,87,4,16,22,24,14,29,43,12,17,9,10,1,94,90.3,90.3,104.1,97.5,3IN4,R.Gay,M.Speights,M.Gasol,T.Allen,J.Pargo,Ken Mauer,David Guthrie,198u10,8,198,98 / 197 / 196.5,196,290,96,,
2011-2012 Regular Season,04/02/12,Oklahoma City,Home,22,22,20,24,,,,,88,240,33,73,5,21,17,24,9,34,43,14,20,6,18,8,88,90.3,90.3,97.5,104.1,B2B,K.Durant,S.Ibaka,K.Perkins,T.Sefolosha,R.Westbrook,,Curtis Blair,-8 -05,-8,198,8 -05 / -8,-7.5,-350,-4.5,Boxscore,Odds
2011-2012 Regular Season,04/02/12,LA Clippers,Road,25,22,25,22,,,,,94,240,39,83,11,32,5,12,13,36,49,16,14,10,13,2,94,87.1,87.1,107.9,86.1,3IN4,C.Butler,B.Griffin,D.Jordan,R.Foye,C.Paul,Greg Willard,Derrick Collins,189.5,4.5,189.5,,189.5,155,92.5,,
2011-2012 Regular Season,04/02/12,Dallas,Home,17,16,21,21,,,,,75,240,30,77,5,23,10,17,8,30,38,14,10,4,13,4,75,87.1,87.1,86.1,107.9,2,S.Marion,D.Nowitzki,B.Haywood,V.Carter,D.West,,Eli Roe,-4.5 -02,-4.5,189.5,4.5 -02 / -4.5  / -4,-4.5,-175,-6.5,Boxscore,Odds
2011-2012 Regular Season,04/02/12,Utah,Road,22,32,29,19,,,,,102,240,41,84,4,15,16,21,12,30,42,23,17,9,15,1,102,91.9,91.9,111.0,105.6,3IN4,C.Miles,P.Millsap,A.Jefferson,G.Hayward,D.Harris,Gary Zielinski,Jason Phillips,197o08,2.5,197,98 / 198.5 / 199,198.5,115,101.5,,
2011-2012 Regular Season,04/02/12,Portland,Home,35,22,21,19,,,,,97,240,35,81,12,22,15,18,12,28,40,24,19,6,16,6,97,91.9,91.9,105.6,111.0,4IN5-B2B,N.Batum,L.Aldridge,J.Przybilla,W.Matthews,R.Felton,,Tre Maddox,-2.5  EVEN,-2.5,197,2.5 EVEN / -2.5 +02,-2,-135,-0.5 -05,Boxscore,Odds
