DATASET,DATE,TEAMS,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,F,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS,POSS,PACE,OEFF,DEFF,REST DAYS,STARTING LINEUPS,,,,,MAIN REFEREE,CREW REFEREES,OPENING ODDS,SPREAD,TOTAL,MOVEMENTS,CLOSING,MONEYLINE,HALFTIME,BOX SCORE,ODDS
2010-2011 Regular Season,03/14/11,Oklahoma City,Road,33,35,27,21,,,,,116,240,42,86,12,21,20,21,11,31,42,30,20,14,19,11,116,97.3,97.3,119.2,91.5,3IN4-B2B,K.Durant,S.Ibaka,K.Perkins,T.Sefolosha,R.Westbrook,Derrick Stafford,Leon Wood,-7 -05,-7,210,7.5  / -8  / -8.5,-9,-450,1.5,,
2010-2011 Regular Season,03/14/11,Washington,Home,24,23,23,19,,,,,89,240,37,94,0,9,15,23,23,26,49,15,13,9,18,10,89,97.3,97.3,91.5,119.2,1,J.Howard,T.Booker,J.McGee,N.Young,J.Wall,,Olandis Poole,210,7,210,10 / 209 / 208.5,208,350,101,Boxscore,Odds
2010-2011 Regular Season,03/14/11,LA Clippers,Road,20,16,20,26,,,,,82,240,32,80,4,17,14,19,13,23,36,12,16,4,19,5,82,91.5,91.5,89.6,114.8,3IN4,R.Gomes,B.Griffin,D.Jordan,R.Foye,M.Williams,Bill Kennedy,Zach Zarba,203,6,203,02.5 / 203 / 202.5,201.5,200,97.5,,
2010-2011 Regular Season,03/14/11,Memphis,Home,21,29,28,27,,,,,105,240,45,84,6,12,9,13,10,34,44,23,21,14,14,8,105,91.5,91.5,114.8,89.6,1,S.Young,Z.Randolph,M.Gasol,T.Allen,M.Conley,,Nick Buchert,-6,-6,203,6  / -5.5,-6,-240,1.5,Boxscore,Odds
2010-2011 Regular Season,03/14/11,San Antonio,Road,19,20,24,17,,,,,80,240,31,81,6,22,12,19,7,26,33,17,21,5,13,2,80,91.5,91.5,87.4,120.2,3IN4,R.Jefferson,T.Duncan,A.McDyess,M.Ginobili,T.Parker,Joe Crawford,Sean Wright,199,4,199,99 / 198.5 / 198,198.5,180,96,,
2010-2011 Regular Season,03/14/11,Miami,Home,22,27,28,33,,,,,110,240,42,78,3,9,23,24,8,39,47,25,21,9,11,5,110,91.5,91.5,120.2,87.4,1,L.James,C.Bosh,E.Dampier,D.Wade,M.Chalmers,,Eric Dalen,-4,-4,199,4  / -4.5,-5,-220,1,Boxscore,Odds
2010-2011 Regular Season,03/14/11,Denver,Road,23,35,36,20,,,,,114,240,40,75,17,29,17,22,10,33,43,29,19,9,22,5,114,94.7,94.7,120.4,108.8,1,W.Chandler,K.Martin,N.Hilario,G.Forbes,T.Lawson,Monty McCutchen,David Guthrie,200,2.5,200,99.5 / 200 / 199.5,199,120,97.5,,
2010-2011 Regular Season,03/14/11,New Orleans,Home,21,24,30,28,,,,,103,240,40,85,10,22,13,17,10,21,31,22,17,13,15,3,103,94.7,94.7,108.8,120.4,1,T.Ariza,D.West,E.Okafor,M.Belinelli,C.Paul,,Marat Kogut,-2.5 -05,-2.5,200,3 -06 / -3 -07 / -3,-2.5,-140,-4.5,Boxscore,Odds
2010-2011 Regular Season,03/14/11,Phoenix,Road,16,26,22,29,,,,,93,240,40,88,5,15,8,11,12,28,40,20,21,9,16,6,93,92.5,92.5,100.6,102.8,B2B,G.Hill,H.Warrick,R.Lopez,V.Carter,A.Brooks,Tony Brothers,Ed Malloy,217,6.5,217,17 / 217.5,217,360,106.5,,
2010-2011 Regular Season,03/14/11,Houston,Home,27,23,24,21,,,,,95,240,35,85,6,19,19,25,16,29,45,21,18,8,16,5,95,92.5,92.5,102.8,100.6,1,C.Budinger,P.Patterson,C.Hayes,K.Martin,K.Lowry,,Eric Lewis,-6.5 -13,-6.5,217,7.5  / -8  / -8.5,-9,-460,-3,Boxscore,Odds
2010-2011 Regular Season,03/14/11,Philadelphia,Road,23,19,27,34,4,,,,107,265,41,97,8,21,17,20,11,33,44,19,21,8,10,5,107,101.1,91.5,105.9,110.8,3IN4,A.Iguodala,E.Brand,S.Hawes,J.Meeks,J.Holiday,Dan Crawford,Scott Wall,199,1,199,2  / -2.5  / -3,-3.5,-160,-6 -05,,
2010-2011 Regular Season,03/14/11,Utah,Home,28,32,22,21,9,,,,112,265,40,86,5,15,27,31,11,40,51,26,17,6,14,3,112,101.1,91.5,110.8,105.9,3IN4,A.Kirilenko,D.Favors,A.Jefferson,C.Miles,D.Harris,,John Goble,-1 -05,-1,199,,199,140,97.5,Boxscore,Odds
2010-2011 Regular Season,03/14/11,Golden State,Road,20,39,25,35,,,,,119,240,43,86,11,26,22,33,4,20,24,24,25,9,13,5,119,104.5,104.5,113.9,123.4,3IN4-B2B,D.Wright,D.Lee,A.Biedrins,M.Ellis,S.Curry,Dick Bavetta,Rodney Mott,217,1,217,16.5 / 217 / 217.5,218,105,108.5,,
2010-2011 Regular Season,03/14/11,Sacramento,Home,35,36,36,22,,,,,129,240,47,83,8,17,27,33,11,35,46,28,24,11,19,5,129,104.5,104.5,123.4,113.9,3IN4,F.Garcia,D.Cousins,S.Dalembert,M.Thornton,B.Udrih,,Curtis Blair,-1,-1,217,1,-1.5,-116,3.5,Boxscore,Odds
2010-2011 Regular Season,03/14/11,Orlando,Road,25,21,20,18,,,,,84,240,32,68,10,23,10,19,6,33,39,21,23,1,18,4,84,86.1,86.1,97.5,112.6,3IN4-B2B,H.Turkoglu,R.Anderson,D.Howard,J.Richardson,J.Nelson,Steve Javie,Derek Richardson,188,6,188,88 / 187,186.5,190,92,,
2010-2011 Regular Season,03/14/11,LA Lakers,Home,19,22,30,26,,,,,97,240,39,89,6,19,13,19,14,27,41,21,19,8,5,6,97,86.1,86.1,112.6,97.5,1,R.Artest,P.Gasol,A.Bynum,K.Bryant,D.Fisher,,Bennie Adams,-6 -05,-6,188,6  / -5.5  / -5,-5.5,-230,-6.5,Boxscore,Odds
2010-2011 Regular Season,03/15/11,Milwaukee,Road,17,22,16,30,,,,,85,240,36,86,3,10,10,13,11,20,31,22,14,11,13,2,85,91.6,91.6,92.8,120.2,3IN4,C.Delfino,L.Mbah a Moute,A.Bogut,J.Salmons,B.Jennings,Bill Kennedy,Matt Boland,177,5.5,177,74.5 / 174 / 173.5,174,180,86,,
2010-2011 Regular Season,03/15/11,Atlanta,Home,28,27,29,26,,,,,110,240,46,73,11,19,7,8,5,36,41,31,17,5,21,8,110,91.6,91.6,120.2,92.8,2,J.Johnson,J.Smith,A.Horford,K.Hinrich,J.Teague,,Brian Forte,-5.5,-5.5,177,5.5  / -5  / -5.5,-5,-220,+2.5 -05,Boxscore,Odds
2010-2011 Regular Season,03/15/11,New York,Road,27,27,28,35,,,,,117,240,40,89,13,27,24,30,12,29,41,21,24,9,14,5,117,102.6,102.6,114.1,116.0,1,C.Anthony,S.Williams,A.Stoudemire,L.Fields,C.Billups,Mike Callahan,Jason Phillips,-4 -09,-4,217,5  / -4.5  / -5,-5.5,-220,-5.5 -05,,
2010-2011 Regular Season,03/15/11,Indiana,Home,29,28,30,32,,,,,119,240,46,88,4,11,23,30,13,33,46,26,19,8,18,6,119,102.6,102.6,116.0,114.1,1,D.Granger,T.Hansbrough,R.Hibbert,P.George,D.Collison,,Josh Tiven,217,4,217,17,216.5,180,105.5,Boxscore,Odds
2010-2011 Regular Season,03/15/11,Washington,Road,19,27,14,19,,,,,79,240,31,72,4,13,13,21,10,32,42,14,17,7,16,14,79,87.3,87.3,90.5,112.2,3IN4-B2B,Y.Jianlian,T.Booker,J.McGee,J.Crawford,J.Wall,Bill Spooner,Gary Zielinski,193u10,16,193,93u10 / 193 / 192.5,192,1700,93.5,,
2010-2011 Regular Season,03/15/11,Chicago,Home,31,19,25,23,,,,,98,240,36,90,12,32,14,23,20,31,51,24,16,9,12,2,98,87.3,87.3,112.2,90.5,2,L.Deng,T.Gibson,K.Thomas,K.Bogans,D.Rose,,Eli Roe,-16,-16,193,16.5  / -16  / -15,-15.5,-3500,-8.5,Boxscore,Odds
2010-2011 Regular Season,03/15/11,Dallas,Road,32,24,24,21,,,,,101,240,40,67,9,21,12,13,6,27,33,30,17,5,15,4,101,82.1,82.1,123.0,126.6,2,S.Marion,D.Nowitzki,T.Chandler,R.Beaubois,J.Kidd,Tom Washington,Marc Davis,-1 -05,-1,189.5,1 -05 / -1  / -1.5,-2,-130,-0.5 -15,,
2010-2011 Regular Season,03/15/11,Portland,Home,29,24,29,22,,,,,104,240,40,85,6,14,18,23,15,19,34,19,15,8,7,5,104,82.1,82.1,126.6,123.0,2,N.Batum,L.Aldridge,G.Wallace,W.Matthews,A.Miller,,Tony Brown,189.5,1,189.5,89 / 189.5 / 190.5,191,110,97,Boxscore,Odds
2010-2011 Regular Season,03/16/11,Denver,Road,17,29,26,30,,,,,102,240,39,73,7,14,17,24,7,36,43,26,16,4,12,6,102,88.5,88.5,115.3,98.3,1,W.Chandler,K.Martin,N.Hilario,A.Afflalo,T.Lawson,Joe Crawford,Sean Wright,202,0,202,02.5 / 203 / 202.5,202,110,100,,
2010-2011 Regular Season,03/16/11,Atlanta,Home,20,22,21,24,,,,,87,240,34,82,5,19,14,18,8,27,35,24,18,6,10,6,87,88.5,88.5,98.3,115.3,B2B,J.Johnson,J.Smith,A.Horford,K.Hinrich,J.Teague,,Mark Lindsay,PK,0,202,K  / -1  / -1.5,-2,-130,-1.5,Boxscore,Odds
2010-2011 Regular Season,03/16/11,Indiana,Road,20,20,20,20,,,,,80,240,33,88,5,14,9,13,19,30,49,21,24,5,15,3,80,85.1,85.1,94.0,108.1,3IN4-B2B,D.Granger,T.Hansbrough,R.Hibbert,P.George,D.Collison,Tony Brothers,Scott Foster,194u13,10,194,94 / 195 / 194.5,195,500,95.5,,
2010-2011 Regular Season,03/16/11,Boston,Home,15,32,27,18,,,,,92,240,30,64,6,10,26,33,7,29,36,17,17,5,15,9,92,85.1,85.1,108.1,94.0,3IN4,P.Pierce,K.Garnett,N.Krstic,R.Allen,R.Rondo,,Violet Palmer,-10 -08,-10,194,10 -08 / -10  / -10.5,-11,-700,-4.5,Boxscore,Odds
2010-2011 Regular Season,03/16/11,Toronto,Road,24,28,24,17,,,,,93,240,39,78,3,9,12,16,8,30,38,21,19,8,16,4,93,90.4,90.4,102.9,118.3,2,J.Johnson,E.Davis,A.Bargnani,D.DeRozan,J.Calderon,Derrick Stafford,Gary Zielinski,205.5,5,205.5,05.5 / 206 / 206.5,207,170,102.5,,
2010-2011 Regular Season,03/16/11,Detroit,Home,38,25,24,20,,,,,107,240,42,81,8,21,15,23,11,31,42,33,14,6,10,6,107,90.4,90.4,118.3,102.9,3+,T.Prince,G.Monroe,B.Wallace,R.Hamilton,T.McGrady,,Kevin Cutler,-5,-5,205.5,5  / -4.5  / -4,-4.5,-200,1,Boxscore,Odds
2010-2011 Regular Season,03/16/11,Oklahoma City,Road,24,22,21,29,,,,,96,240,35,88,9,20,17,22,17,34,51,21,25,7,14,4,96,90.6,90.6,106.0,93.8,3IN4,K.Durant,S.Ibaka,K.Perkins,T.Sefolosha,R.Westbrook,Kevin Fehr,Greg Willard,202.5,6.5,202.5,02 / 202.5 / 203,202.5,210,97.5,,
2010-2011 Regular Season,03/16/11,Miami,Home,18,27,17,23,,,,,85,240,30,78,3,17,22,28,9,31,40,14,19,5,12,8,85,90.6,90.6,93.8,106.0,1,L.James,C.Bosh,E.Dampier,D.Wade,M.Chalmers,,Courtney Kirkland,-6.5,-6.5,202.5,7  / -6.5  / -6,-5.5,-250,-4.5 -15,Boxscore,Odds
2010-2011 Regular Season,03/16/11,Orlando,Road,23,23,15,18,14,,,,93,265,33,76,7,27,20,35,15,35,50,22,17,10,19,4,93,90.9,82.3,102.3,97.9,3IN4,H.Turkoglu,B.Bass,D.Howard,J.Richardson,J.Nelson,Monty McCutchen,Olandis Poole,-5,-5,180.5,5  / -5.5  / -6,-6.5,-290,-1.5,,
2010-2011 Regular Season,03/16/11,Milwaukee,Home,14,23,27,15,10,,,,89,265,35,83,6,23,13,17,11,20,31,25,27,10,15,0,89,90.9,82.3,97.9,102.3,4IN5-B2B,C.Delfino,L.Mbah a Moute,L.Sanders,J.Salmons,B.Jennings,,Josh Tiven,180.5,5,180.5,80.5 / 181 / 181.5,183,245,89,Boxscore,Odds
2010-2011 Regular Season,03/16/11,Phoenix,Road,29,17,19,30,,,,,95,240,35,81,14,34,11,13,10,26,36,24,20,5,17,4,95,92.3,92.3,102.9,108.3,3IN4,G.Hill,H.Warrick,R.Lopez,V.Carter,S.Nash,Bob Delaney,Michael Smith,197.5,5,197.5,97.5 / 197,196,170,97,,
2010-2011 Regular Season,03/16/11,New Orleans,Home,31,25,21,23,,,,,100,240,38,80,6,17,18,23,9,34,43,22,16,5,15,6,100,92.3,92.3,108.3,102.9,1,T.Ariza,D.West,E.Okafor,M.Belinelli,C.Paul,,James Williams,-5,-5,197.5,,-5,-200,PK EVEN,Boxscore,Odds
2010-2011 Regular Season,03/16/11,Charlotte,Road,22,17,18,21,,,,,78,240,29,78,2,11,18,21,6,31,37,13,13,4,15,7,78,90.3,90.3,86.4,104.1,2,S.Jackson,B.Diaw,K.Brown,G.Henderson,D.Augustin,Ken Mauer,Zach Zarba,200,6,200,01 / 201.5 / 202,202.5,250,100,,
2010-2011 Regular Season,03/16/11,Houston,Home,29,20,19,26,,,,,94,240,36,87,8,23,14,16,15,36,51,23,19,8,11,5,94,90.3,90.3,104.1,86.4,1,C.Budinger,P.Patterson,C.Hayes,K.Martin,K.Lowry,,Nick Buchert,-6 -05,-6,200,6 -05 / -6  / -6.5,-7,-300,-1.5,Boxscore,Odds
2010-2011 Regular Season,03/16/11,Minnesota,Road,32,18,30,24,,,,,104,240,37,88,6,20,24,32,17,25,42,13,25,8,12,3,104,97.1,97.1,107.1,122.6,2,M.Beasley,K.Love,D.Milicic,W.Johnson,L.Ridnour,Dick Bavetta,Rodney Mott,210,7,210,10u07 / 210 / 209,209.5,210,103,,
2010-2011 Regular Season,03/16/11,Utah,Home,35,36,21,27,,,,,119,240,46,84,7,19,20,28,7,32,39,28,25,6,14,8,119,97.1,97.1,122.6,107.1,1,A.Kirilenko,D.Favors,A.Jefferson,C.Miles,D.Harris,,Curtis Blair,-7 -05,-7,210,7 -05 / -7 +02 / -6.5,-6,-250,3,Boxscore,Odds
2010-2011 Regular Season,03/16/11,Cleveland,Road,18,27,28,24,,,,,97,240,38,74,2,9,19,30,7,35,42,16,18,7,17,3,97,96.8,96.8,100.2,96.1,2,A.Gee,S.Samuels,J.Hickson,A.Parker,R.Sessions,Dan Crawford,Scott Wall,209.5,7.5,209.5,12 / 213 / 214,214.5,410,105,,
2010-2011 Regular Season,03/16/11,Sacramento,Home,28,23,23,19,,,,,93,240,38,100,9,23,8,13,17,32,49,22,24,8,14,5,93,96.8,96.8,96.1,100.2,1,F.Garcia,D.Cousins,S.Dalembert,M.Thornton,B.Udrih,,John Goble,-7.5,-7.5,209.5,8  / -8.5  / -9,-9.5,-525,-3.5,Boxscore,Odds
2010-2011 Regular Season,03/16/11,Dallas,Road,25,28,28,31,,,,,112,240,40,77,8,19,24,27,10,31,41,28,16,6,14,1,112,92.4,92.4,121.2,114.7,B2B,D.Nowitzki,C.Brewer,T.Chandler,R.Beaubois,J.Kidd,Ron Garretson,Derek Richardson,-3.5,-3.5,210.5,3.5  / -4,-3.5,-165,-4.5,,
2010-2011 Regular Season,03/16/11,Golden State,Home,34,25,22,25,,,,,106,240,42,82,9,24,13,19,7,24,31,24,18,12,13,3,106,92.4,92.4,114.7,121.2,3IN4,D.Wright,D.Lee,A.Biedrins,M.Ellis,S.Curry,,Pat Fraher,210.5,3.5,210.5,11.5 / 212 / 212.5,213,145,105.5,Boxscore,Odds
2010-2011 Regular Season,03/16/11,Philadelphia,Road,24,25,30,25,,,,,104,240,38,84,8,17,20,24,9,37,46,28,26,5,11,7,104,98.1,98.1,106.0,95.8,1,A.Iguodala,E.Brand,S.Hawes,J.Holiday,J.Meeks,Tom Washington,Marc Davis,198.5,1,198.5,98.5 / 198 / 197.5,197,102,97,,
2010-2011 Regular Season,03/16/11,LA Clippers,Home,24,22,19,29,,,,,94,240,36,79,4,13,18,34,8,36,44,19,19,5,17,8,94,98.1,98.1,95.8,106.0,1,R.Gomes,B.Griffin,D.Jordan,R.Foye,M.Williams,,Tony Brown,-1,-1,198.5,1,PK,-112,-1.5 -05,Boxscore,Odds
2010-2011 Regular Season,03/17/11,Chicago,Road,24,19,17,24,,,,,84,240,33,81,4,20,14,22,17,33,50,19,18,6,13,6,84,83.7,83.7,100.4,87.2,1,L.Deng,K.Thomas,J.Noah,K.Bogans,D.Rose,Mike Callahan,Eric Lewis,-5,-5,185,5  / -5.5  / -6,-6.5,-260,-1.5,,
2010-2011 Regular Season,03/17/11,New Jersey,Home,20,16,14,23,,,,,73,240,29,83,3,19,12,18,17,29,46,22,17,2,13,8,73,83.7,83.7,87.2,100.4,2,D.James,K.Humphries,B.Lopez,A.Morrow,D.Williams,,Haywoode Workman,185,5,185,85 / 185o07 / 185u10,185,220,90.5,Boxscore,Odds
2010-2011 Regular Season,03/17/11,Memphis,Road,29,22,23,25,,,,,99,240,35,76,4,12,25,30,9,32,41,22,17,6,13,2,99,90.8,90.8,109.0,132.2,2,Z.Randolph,S.Young,M.Gasol,T.Allen,M.Conley,Bennett Salvatore,Mark Ayotte,215.5,4,215.5,15.5 / 216 / 215.5,215,180,106.5,,
2010-2011 Regular Season,03/17/11,New York,Home,29,30,33,28,,,,,120,240,41,79,20,36,18,21,6,29,35,25,20,5,10,3,120,90.8,90.8,132.2,109.0,1,C.Anthony,A.Stoudemire,J.Jeffries,C.Billups,L.Fields,,Eli Roe,-4 -05,-4,215.5,4.5  / -4  / -4.5,-5,-220,+0.5 -05,Boxscore,Odds
2010-2011 Regular Season,03/17/11,Cleveland,Road,12,22,11,25,,,,,70,240,21,59,3,15,25,30,7,22,29,6,24,6,19,0,70,83.0,83.0,84.3,133.7,B2B,A.Gee,S.Samuels,J.Hickson,A.Parker,R.Sessions,Steve Javie,David Jones,194,13.5,194,93 / 193.5 / 193,192.5,1400,93,,
2010-2011 Regular Season,03/17/11,Portland,Home,37,27,25,22,,,,,111,240,45,83,11,27,10,13,15,30,45,29,19,8,12,2,111,83.0,83.0,133.7,84.3,1,N.Batum,G.Wallace,L.Aldridge,W.Matthews,A.Miller,,Kane Fitzgerald,-13.5 -05,-13.5,194,14.5  / -14  / -13.5,-14,-2400,-2,Boxscore,Odds
2010-2011 Regular Season,03/18/11,Chicago,Road,21,27,25,29,6,,,,108,265,35,86,6,27,32,42,16,30,46,10,28,6,13,6,108,98.8,89.5,109.3,116.4,3IN4-B2B,L.Deng,K.Thomas,J.Noah,K.Bogans,D.Rose,Monty McCutchen,Sean Wright,-4 -05,-4,191,4 -07 / -4  / -4 -05,-4.5 -05,-180,-6.5,,
2010-2011 Regular Season,03/18/11,Indiana,Home,31,31,27,13,13,,,,115,265,40,93,5,13,30,35,16,34,50,20,33,8,12,4,115,98.8,89.5,116.4,109.3,3IN4,D.Granger,T.Hansbrough,R.Hibbert,P.George,D.Collison,,Eric Dalen,191,4,191,91 / 190.5 / 189.5,189,160,93,Boxscore,Odds
2010-2011 Regular Season,03/18/11,Denver,Road,21,21,18,22,,,,,82,240,28,78,6,23,20,24,12,35,47,19,22,9,16,3,82,90.8,90.8,90.3,93.6,1,W.Chandler,K.Martin,N.Hilario,A.Afflalo,T.Lawson,Kevin Fehr,Greg Willard,205,5,205,05 / 204.5,205.5,180,101,,
2010-2011 Regular Season,03/18/11,Orlando,Home,18,29,17,21,,,,,85,240,28,75,9,25,20,31,14,37,51,17,23,10,18,10,85,90.8,90.8,93.6,90.3,1,H.Turkoglu,B.Bass,D.Howard,J.Richardson,J.Nelson,,Nick Buchert,-5 -05,-5,205,6 -05 / -5.5 -05 / -6 -05,-5.5 -05,-220,-1.5,Boxscore,Odds
2010-2011 Regular Season,03/18/11,Washington,Road,27,26,24,30,,,,,107,240,41,86,2,10,23,33,19,27,46,16,28,8,14,9,107,94.1,94.1,113.8,123.3,2,T.Booker,Y.Jianlian,J.McGee,J.Crawford,J.Wall,Bob Delaney,Violet Palmer,205,7,205,05 / 204.5,205.5,320,101.5,,
2010-2011 Regular Season,03/18/11,Toronto,Home,33,29,26,28,,,,,116,240,38,76,7,17,33,41,13,24,37,26,24,7,17,3,116,94.1,94.1,123.3,113.8,1,J.Johnson,A.Johnson,A.Bargnani,D.DeRozan,J.Calderon,,Michael Smith,-7 -02,-7,205,7 -05 / -7.5 -05 / -8 -05,-8.5 -05,-400,-2,Boxscore,Odds
2010-2011 Regular Season,03/18/11,Miami,Road,25,25,36,20,,,,,106,240,38,71,11,22,19,26,8,42,50,28,23,2,16,3,106,88.4,88.4,119.9,96.2,1,L.James,C.Bosh,E.Dampier,D.Wade,M.Chalmers,Leroy Richardson,Derrick Stafford,-4.5 -05,-4.5,185,5.5 -05 / -6 -05 / -6.5 -05,-6 -05,-260,PK ,,
2010-2011 Regular Season,03/18/11,Atlanta,Home,21,16,20,28,,,,,85,240,35,79,3,12,12,22,5,22,27,21,18,8,6,2,85,88.4,88.4,96.2,119.9,3IN4,J.Smith,A.Horford,J.Collins,J.Johnson,K.Hinrich,,Zach Zarba,185,4.5,185,86 / 186.5 / 187,187.5,220,92.5,Boxscore,Odds
2010-2011 Regular Season,03/18/11,New York,Road,25,28,25,17,,,,,95,240,37,81,12,31,9,11,13,29,42,23,17,6,18,4,95,89.7,89.7,106.0,110.4,3IN4-B2B,C.Anthony,A.Stoudemire,J.Jeffries,L.Fields,C.Billups,Joe Crawford,Olandis Poole,-3 -05,-3,215,3.5 -05 / -4 -05 / -4.5 -05,-4 -05,-175,-3 -15,,
2010-2011 Regular Season,03/18/11,Detroit,Home,26,29,15,29,,,,,99,240,40,84,5,13,14,21,12,26,38,26,17,14,13,5,99,89.7,89.7,110.4,106.0,1,T.Prince,G.Monroe,B.Wallace,A.Daye,T.McGrady,,Mark Lindsay,215,3,215,15 / 214.5 / 215,215.5,155,106.5,Boxscore,Odds
2010-2011 Regular Season,03/18/11,Charlotte,Road,18,25,22,17,,,,,82,240,33,74,5,17,11,18,7,27,34,17,18,6,16,2,82,88.0,88.0,93.1,112.4,1,S.Jackson,B.Diaw,K.Brown,G.Henderson,D.Augustin,Scott Foster,Derrick Collins,195,9.5,195,94 / 194.5 / 194,193.5,550,93.5,,
2010-2011 Regular Season,03/18/11,Oklahoma City,Home,26,19,29,25,,,,,99,240,38,72,7,18,16,22,6,30,36,23,19,13,13,9,99,88.0,88.0,112.4,93.1,1,K.Durant,S.Ibaka,K.Perkins,T.Sefolosha,R.Westbrook,,James Williams,-9.5 -05,-9.5,195,9.5 -05 / -10 -05 / -10.5 -05,-11 -05,-750,-6.5,Boxscore,Odds
2010-2011 Regular Season,03/18/11,San Antonio,Road,30,20,23,24,,,,,97,240,36,83,7,17,18,19,9,27,36,15,22,14,13,6,97,91.9,91.9,105.6,99.1,3+,R.Jefferson,T.Duncan,A.McDyess,M.Ginobili,T.Parker,Ken Mauer,Leon Wood,199,2,199,98 / 198.5 / 199,200,120,99,,
2010-2011 Regular Season,03/18/11,Dallas,Home,20,25,21,25,,,,,91,240,36,73,6,23,13,17,7,34,41,20,21,3,19,5,91,91.9,91.9,99.1,105.6,3IN4,D.Stevenson,D.Nowitzki,T.Chandler,R.Beaubois,J.Kidd,,Courtney Kirkland,-2 -05,-2,199,2 -05 / -2  / -2 -05,-2.5 -05,-140,-3 -15,Boxscore,Odds
2010-2011 Regular Season,03/18/11,Boston,Road,22,18,16,21,,,,,77,240,30,71,1,10,16,25,6,29,35,19,21,8,13,4,77,87.7,87.7,87.8,106.0,1,P.Pierce,K.Garnett,N.Krstic,R.Allen,R.Rondo,Jason Phillips,John Goble,-1 -05,-1,197,1  / -1.5 -05 / -2 -05,-2.5 -05,-145,-5.5,,
2010-2011 Regular Season,03/18/11,Houston,Home,28,34,19,12,,,,,93,240,32,73,8,22,21,23,9,35,44,22,17,7,16,5,93,87.7,87.7,106.0,87.8,1,C.Budinger,P.Patterson,C.Hayes,K.Martin,K.Lowry,,Josh Tiven,197,1,197,97,196.5,125,94.5,Boxscore,Odds
2010-2011 Regular Season,03/18/11,New Jersey,Road,26,28,19,22,,,,,95,240,35,79,8,23,17,24,8,26,34,26,14,4,11,7,95,89.3,89.3,106.4,123.2,B2B,D.James,K.Humphries,B.Lopez,A.Morrow,D.Williams,Bennie Adams,Ed Malloy,176.5,5.5,176.5,76.5 / 177 / 177.5,178,235,89,,
2010-2011 Regular Season,03/18/11,Milwaukee,Home,29,23,28,30,,,,,110,240,46,81,10,17,8,9,5,31,36,25,18,5,10,6,110,89.3,89.3,123.2,106.4,3IN4,C.Delfino,L.Mbah a Moute,A.Bogut,J.Salmons,B.Jennings,,Brent Barnaky,-5.5 -05,-5.5,176.5,6 -05 / -6.5 -05 / -7 -05,-6.5 -05,-275,-5 -05,Boxscore,Odds
2010-2011 Regular Season,03/18/11,Golden State,Road,20,18,27,32,,,,,97,240,35,83,6,19,21,27,16,35,51,16,23,6,21,4,97,96.3,96.3,100.7,112.1,1,D.Wright,D.Lee,E.Udoh,M.Ellis,S.Curry,Dan Crawford,Scott Wall,216,5,216,16.5 / 217 / 218,217.5,175,105.5,,
2010-2011 Regular Season,03/18/11,Phoenix,Home,27,23,34,24,,,,,108,240,38,86,8,25,24,30,14,31,45,25,19,7,12,1,108,96.3,96.3,112.1,100.7,1,G.Hill,C.Frye,R.Lopez,V.Carter,S.Nash,,Matt Boland,-5 -05,-5,216,5 -05 / -5.5 -05 / -6 -05,-5 -05,-210,PK ,Boxscore,Odds
2010-2011 Regular Season,03/18/11,Philadelphia,Road,32,23,25,22,,,,,102,240,44,99,7,16,7,12,16,41,57,30,19,16,14,5,102,101.1,101.1,100.9,79.1,1,A.Iguodala,E.Brand,S.Hawes,J.Holiday,J.Meeks,Ron Garretson,Derek Richardson,-5,-5,208,4.5 -05 / -5 -05 / -4.5 -05,-5 -05,-210,1.5,,
2010-2011 Regular Season,03/18/11,Sacramento,Home,23,15,16,26,,,,,80,240,29,84,5,22,17,28,14,37,51,17,15,6,22,2,80,101.1,101.1,79.1,100.9,1,F.Garcia,D.Cousins,S.Dalembert,M.Thornton,B.Udrih,,Pat Fraher,208,5,208,8,207.5,175,101,Boxscore,Odds
2010-2011 Regular Season,03/18/11,Minnesota,Road,27,24,23,24,,,,,98,240,39,88,7,21,13,18,17,28,45,24,19,12,17,3,98,92.8,92.8,105.6,114.2,1,M.Beasley,K.Love,D.Milicic,W.Johnson,L.Ridnour,Leroy Richardson,Greg Willard,201,14.5,201,1,200.5,1300,98.5,,
2010-2011 Regular Season,03/18/11,LA Lakers,Home,21,28,29,28,,,,,106,240,40,84,8,19,18,23,15,29,44,24,19,8,16,6,106,92.8,92.8,114.2,105.6,3+,R.Artest,P.Gasol,A.Bynum,K.Bryant,D.Fisher,,Kane Fitzgerald,-14.5,-14.5,201,14.5  / -14.5 -05,-14 -05,-2200,-10,Boxscore,Odds
2010-2011 Regular Season,03/19/11,Cleveland,Road,28,22,28,14,,,,,92,240,36,75,3,15,17,20,7,30,37,20,20,6,15,3,92,90.9,90.9,101.3,110.1,3IN4,A.Gee,S.Samuels,J.Hickson,A.Parker,R.Sessions,Bill Spooner,Gary Zielinski,200.5,12.5,200.5,0.5,201,1600,98,,
