DATASET,DATE,TEAMS,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,F,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS,POSS,PACE,OEFF,DEFF,REST DAYS,STARTING LINEUPS,,,,,MAIN REFEREE,CREW REFEREES,OPENING ODDS,SPREAD,TOTAL,MOVEMENTS,CLOSING,MONEYLINE,HALFTIME,BOX SCORE,ODDS
2007-2008 Regular Season,03/18/08,Miami,Road,24,20,28,40,,,,,112,240,40,78,14,25,18,28,12,32,44,33,28,5,12,5,112,89.0,89.0,125.8,119.1,1,M. Blount , D. Cook , R. Davis , S. Marion , J. Williams,Jimmy Clark,Rodney Mott,9.5,9.5,197.5,200.5/200/201,202,425,,,
2007-2008 Regular Season,03/18/08,Milwaukee,Home,26,24,27,29,,,,,106,240,36,83,8,21,26,41,19,26,45,22,22,8,9,4,106,89.0,89.0,119.1,125.8,2,D. Gadzuric , D. Mason , M. Redd , C. Villanueva , M. Williams,,Tommy Nunez Jr.,197.5,-9.5,197.5,-9.5-05,-9.5,-550,,Boxscore,Odds
2007-2008 Regular Season,03/18/08,LA Lakers,Road,28,31,18,25,,,,,102,240,37,89,7,19,21,29,13,32,45,20,20,10,9,7,102,93.6,93.6,109.0,106.9,1,K. Bryant , D. Fisher , L. Odom , V. Radmanovic , R. Turiaf,Luis Grillo,Ken Mauer,5,5,205.5,208/208.5/209,210,205,,,
2007-2008 Regular Season,03/18/08,Dallas,Home,21,17,27,35,,,,,100,240,32,72,6,17,30,38,8,35,43,15,22,6,14,11,100,93.6,93.6,106.9,109.0,1,E. Dampier , J. Howard , J. Kidd , D. Nowitzki , J. Stackhouse,,Gary Zielinski,205.5,-5,205.5,-5/-5.5/-6,-5.5,-245,,Boxscore,Odds
2007-2008 Regular Season,03/18/08,New Jersey,Road,26,8,34,28,,,,,96,240,36,79,7,17,17,20,8,29,37,19,16,7,16,7,96,93.7,93.7,102.5,119.6,2,J. Boone , V. Carter , D. Harris , R. Jefferson , S. Williams,Steve Javie,Bill Kennedy,5,5,202,201/200.5/200,199.5,230,,,
2007-2008 Regular Season,03/18/08,Chicago,Home,29,29,21,33,,,,,112,240,44,89,11,17,13,18,12,34,46,30,16,12,11,7,112,93.7,93.7,119.6,102.5,B2B,L. Deng , D. Gooden , K. Hinrich , L. Hughes , J. Noah,,Brian Forte,202,-5,202,-5/-5.5/-6,-6.5,-270,,Boxscore,Odds
2007-2008 Regular Season,03/18/08,Boston,Road,21,19,32,22,,,,,94,240,38,88,3,12,15,17,15,30,45,18,19,10,11,4,94,83.3,83.3,112.8,88.8,4IN5-B2B,T. Allen , K. Garnett , K. Perkins , P. Pierce , R. Rondo,Scott Foster,David Jones,4.5,4.5,181.5,181.5/182.5,183,165,,,
2007-2008 Regular Season,03/18/08,Houston,Home,22,18,16,18,,,,,74,240,29,70,5,19,11,18,11,24,35,16,17,8,16,5,74,83.3,83.3,88.8,112.8,1,R. Alston , S. Battier , T. McGrady , D. Mutombo , L. Scola,,Courtney Kirkland,181.5,-4.5,181.5,-4.5-05/-4.5/-5,-4.5,-190,,Boxscore,Odds
2007-2008 Regular Season,03/18/08,Golden State,Road,31,26,25,23,,,,,105,240,38,93,5,27,24,38,16,27,43,15,28,9,9,3,105,97.5,97.5,107.7,125.2,2,A. Biedrins , B. Davis , M. Ellis , A. Harrington , S. Jackson,James Capers,Joe DeRosa,1,1,229,-2-15/-2.5/-3,-3.5,-165,,,
2007-2008 Regular Season,03/18/08,Sacramento,Home,29,32,40,21,,,,,122,240,47,81,5,16,23,30,10,38,48,25,26,5,12,8,122,97.5,97.5,125.2,107.7,3IN4,R. Artest , A. Johnson , K. Martin , B. Miller , M. Moore,,Bennie Adams,229,-1,229,229/230,229,145,,Boxscore,Odds
2007-2008 Regular Season,03/18/08,Phoenix,Road,28,29,30,24,,,,,111,240,44,80,10,24,13,19,10,36,46,30,23,6,14,5,111,91.9,91.9,120.8,106.7,2,R. Bell , G. Hill , S. Nash , S. O'Neal , A. Stoudemire,Joe Forte,Phil Robinson,-3.5,-3.5,209,-4/-3.5-15/-4,-4.5,-190,,,
2007-2008 Regular Season,03/18/08,Portland,Home,27,22,27,22,,,,,98,240,36,82,6,14,20,25,11,24,35,20,21,5,13,1,98,91.9,91.9,106.7,120.8,2,L. Aldridge , S. Blake , J. Przybilla , B. Roy , M. Webster,,Scott Wall,209,3.5,209,209.5/209/210,211,165,,Boxscore,Odds
2007-2008 Regular Season,03/19/08,Charlotte,Road,28,25,15,27,,,,,95,240,34,78,4,13,23,30,9,30,39,17,18,9,15,4,95,92.8,92.8,102.3,109.9,3IN4,R. Felton , N. Mohammed , E. Okafor , J. Richardson , G. Wallace,Violet Palmer,Bennett Salvatore,6,6,211.5,213/213.5/214,213.5,150,,,
2007-2008 Regular Season,03/19/08,Indiana,Home,25,21,29,27,,,,,102,240,39,79,7,22,17,20,11,30,41,21,19,9,16,7,102,92.8,92.8,109.9,102.3,1,M. Dunleavy , J. Foster , T. Murphy , R. Murray , K. Rush,,Mark Lindsay,211.5,-6,211.5,-5/-4.5/-4,-3.5,-170,,Boxscore,Odds
2007-2008 Regular Season,03/19/08,Washington,Road,20,16,31,20,,,,,87,240,35,82,6,18,11,17,12,33,45,17,25,8,11,7,87,86.7,86.7,100.3,99.2,1,C. Butler , A. Daniels , B. Haywood , A. Jamison , D. Stevenson,Mark Wunderlich,Derek Richardson,7.5,7.5,210.5,208.5/208/207.5,206.5,260,,,
2007-2008 Regular Season,03/19/08,Orlando,Home,26,17,22,21,,,,,86,240,26,77,14,35,20,26,11,34,45,19,19,3,13,3,86,86.7,86.7,99.2,100.3,1,M. Evans , D. Howard , R. Lewis , J. Nelson , H. Turkoglu,,Ed Malloy,210.5,-7.5,210.5,-7.5/-8/-7.5,-7,-320,,Boxscore,Odds
2007-2008 Regular Season,03/19/08,Denver,Road,31,27,35,20,,,,,113,240,44,92,11,23,14,21,11,23,34,28,27,15,13,4,113,100.1,100.1,112.9,114.9,3IN4-B2B,C. Anthony , M. Camby , A. Carter , A. Iverson , K. Martin,Bob Delaney,Michael Smith,2,2,218,223/223.5/224,223,130,,,
2007-2008 Regular Season,03/19/08,Philadelphia,Home,34,31,27,23,,,,,115,240,47,78,3,9,18,33,13,31,44,22,17,7,21,7,115,100.1,100.1,114.9,112.9,3+,S. Dalembert , R. Evans , W. Green , A. Iguodala , A. Miller,,Sean Wright,218,-2,218,-2.5/-3/-2.5,-3,-150,,Boxscore,Odds
2007-2008 Regular Season,03/19/08,Miami,Road,16,10,19,9,,,,,54,240,20,78,5,23,9,10,8,26,34,12,14,6,13,1,54,83.9,83.9,64.4,114.5,3IN4-B2B,E. Barron , M. Blount , D. Cook , R. Davis , C. Quinn,Joe Crawford,Derrick Collins,16.5,16.5,201,200.5/199.5/199,198,4000,,,
2007-2008 Regular Season,03/19/08,Toronto,Home,29,29,20,18,,,,,96,240,39,72,7,13,11,15,5,44,49,29,13,9,10,5,96,83.9,83.9,114.5,64.4,3IN4,A. Bargnani , C. Bosh , J. Calderon , J. Moon , A. Parker,,Mark Ayotte,201,-16.5,201,-18/-18.5/-19,-18.5,-5000,,Boxscore,Odds
2007-2008 Regular Season,03/19/08,Atlanta,Road,35,35,20,27,,,,,117,240,42,80,5,18,28,33,14,25,39,26,23,5,13,6,117,90.3,90.3,129.5,138.4,3IN4,M. Bibby , A. Horford , J. Johnson , J. Smith , M. Williams,Dan Crawford,Jack Nies,2.5,2.5,200,-2.5/-2/-1.5,-1,-130,,,
2007-2008 Regular Season,03/19/08,New Jersey,Home,37,23,34,31,,,,,125,240,46,79,11,18,22,27,9,24,33,24,27,5,9,4,125,90.3,90.3,138.4,129.5,B2B,J. Boone , V. Carter , D. Harris , R. Jefferson , S. Williams,,Matt Boland,200,-2.5,200,195.5/196.5/196,196.5,110,,Boxscore,Odds
2007-2008 Regular Season,03/19/08,Detroit,Road,25,13,19,16,,,,,73,240,31,78,5,17,6,7,10,29,39,17,14,4,11,7,73,79.3,79.3,92.1,112.3,3IN4-B2B,C. Billups , R. Hamilton , A. McDyess , T. Prince , R. Wallace,Greg Willard,Bill Kennedy,1,1,183.5,185/184.5/184,183.5,106,,,
2007-2008 Regular Season,03/19/08,Cleveland,Home,22,23,18,26,,,,,89,240,36,81,5,13,12,16,14,32,46,22,10,5,7,5,89,79.3,79.3,112.3,92.1,3IN4,Z. Ilgauskas , L. James , S. Pavlovic , B. Wallace , D. West,,Tony Brown,183.5,-1,183.5,+1.5/+1/PK,-1,-116,,Boxscore,Odds
2007-2008 Regular Season,03/19/08,Memphis,Road,28,24,16,26,,,,,94,240,34,82,5,22,21,33,10,41,51,9,23,5,9,8,94,94.7,94.7,99.2,103.5,1,M. Conley , R. Gay , D. Milicic , M. Miller , J. Navarro,Dick Bavetta,Leon Wood,7,7,205,204.5/203/202.5,203,260,,,
2007-2008 Regular Season,03/19/08,Minnesota,Home,23,15,24,36,,,,,98,240,33,84,3,11,29,35,9,37,46,21,25,5,8,7,98,94.7,94.7,103.5,99.2,1,R. Foye , R. Gomes , M. Jaric , A. Jefferson , K. Snyder,,Jason Phillips,205,-7,205,-7/-7.5,-7,-320,,Boxscore,Odds
2007-2008 Regular Season,03/19/08,Houston,Road,24,20,15,10,,,,,69,240,28,82,2,19,11,17,13,37,50,11,19,6,18,2,69,90.6,90.6,76.1,99.3,3IN4-B2B,R. Alston , S. Battier , T. McGrady , D. Mutombo , L. Scola,Sean Corbin,Leroy Richardson,4,4,185.5,185.5/186.5,187,220,,,
2007-2008 Regular Season,03/19/08,New Orleans,Home,16,23,20,31,,,,,90,240,34,76,4,13,18,25,9,38,47,18,17,14,12,9,90,90.6,90.6,99.3,76.1,3IN4,T. Chandler , C. Paul , M. Peterson , P. Stojakovic , D. West,,Tom Washington,185.5,-4,185.5,-4.5/-5/-5.5,-6,-260,,Boxscore,Odds
2007-2008 Regular Season,03/19/08,Phoenix,Road,34,30,20,26,,,,,110,240,43,75,15,21,9,18,10,33,43,26,19,11,26,2,110,97.9,97.9,112.4,100.1,B2B,R. Bell , G. Hill , S. Nash , S. O'Neal , A. Stoudemire,Ron Garretson,Bill Spooner,10.5,10.5,227,-10.5/-11/-12,-12.5,-800,,,
2007-2008 Regular Season,03/19/08,Seattle,Home,23,32,23,20,,,,,98,240,38,80,3,6,19,24,9,23,32,17,17,12,18,3,98,97.9,97.9,100.1,112.4,2,K. Durant , J. Green , J. Petro , E. Watson , C. Wilcox,,David Guthrie,227,-10.5,227,227/227.5,228,600,,Boxscore,Odds
2007-2008 Regular Season,03/19/08,Golden State,Road,37,27,28,24,,,,,116,240,47,91,9,20,13,18,14,28,42,20,29,7,11,2,116,95.6,95.6,121.3,104.6,B2B,A. Biedrins , B. Davis , M. Ellis , S. Jackson , M. Pietrus,Joe Forte,Phil Robinson,-9,-9,218.5,-9+03/-9,-9.5,-550,,,
2007-2008 Regular Season,03/19/08,LA Clippers,Home,26,20,28,26,,,,,100,240,35,77,1,14,29,43,10,29,39,18,16,5,15,2,100,95.6,95.6,104.6,121.3,1,D. Dickau , C. Maggette , J. Powell , Q. Ross , A. Thornton,,Scott Wall,218.5,9,218.5,218.5,219,425,,Boxscore,Odds
2007-2008 Regular Season,03/20/08,San Antonio,Road,22,33,31,16,,,,,102,240,38,85,7,22,19,23,11,31,42,23,20,9,10,4,102,89.2,89.2,114.3,89.6,2,B. Bowen , T. Duncan , M. Finley , F. Oberto , T. Parker,Scott Foster,Rodney Mott,-4,-4,188.5,-4,-5,-200,,,
2007-2008 Regular Season,03/20/08,Chicago,Home,23,14,27,16,,,,,80,240,28,74,2,11,22,23,9,29,38,9,20,6,16,4,80,89.2,89.2,89.6,114.3,3IN4,L. Deng , D. Gooden , B. Gordon , L. Hughes , J. Noah,,Tommy Nunez Jr.,188.5,4,188.5,188.5,189.5,170,,Boxscore,Odds
2007-2008 Regular Season,03/20/08,Boston,Road,24,22,20,28,,,,,94,240,30,87,4,16,30,35,12,37,49,16,21,10,8,9,94,96.2,96.2,97.7,93.6,3IN4,R. Allen , K. Garnett , K. Perkins , P. Pierce , R. Rondo,Steve Javie,Mark Wunderlich,3,3,189,,189,140,,,
2007-2008 Regular Season,03/20/08,Dallas,Home,29,19,22,20,,,,,90,240,33,84,6,18,18,24,9,42,51,19,22,2,14,12,90,96.2,96.2,93.6,97.7,1,E. Dampier , J. Howard , J. Kidd , D. Nowitzki , J. Stackhouse,,Ed Malloy,189,-3,189,-2/-2.5/-3,-3.5,-160,,Boxscore,Odds
2007-2008 Regular Season,03/20/08,LA Lakers,Road,38,22,21,25,,,,,106,240,42,80,10,22,12,20,7,33,40,24,21,6,6,1,106,85.6,85.6,123.8,111.0,1,K. Bryant , D. Fisher , L. Odom , V. Radmanovic , R. Turiaf,James Capers,Joe DeRosa,6,6,218,218/217.5/217,216.5,200,,,
2007-2008 Regular Season,03/20/08,Utah,Home,18,27,24,26,,,,,95,240,36,80,7,16,16,25,13,31,44,23,21,5,8,2,95,85.6,85.6,111.0,123.8,2,C. Boozer , R. Brewer , A. Kirilenko , M. Okur , D. Williams,,Bennie Adams,218,-6,218,-6.5/-6/-5.5,-6,-240,,Boxscore,Odds
2007-2008 Regular Season,03/21/08,Minnesota,Road,27,22,33,31,,,,,113,240,46,82,9,18,12,17,6,30,36,21,24,7,16,7,113,96.6,96.6,116.9,128.3,1,R. Foye , R. Gomes , M. Jaric , A. Jefferson , K. Snyder,Ken Mauer,Michael Smith,6,6,212,212/211.5,211,220,,,
2007-2008 Regular Season,03/21/08,Indiana,Home,35,31,27,31,,,,,124,240,42,85,16,27,24,33,14,32,46,27,19,11,11,4,124,96.6,96.6,128.3,116.9,1,M. Dunleavy , J. Foster , D. Granger , T. Murphy , R. Murray,,Sean Wright,212,-6,212,-6+01/-5.5-05/-6-05,-6.5-05,-260,,Boxscore,Odds
2007-2008 Regular Season,03/21/08,Philadelphia,Road,19,16,25,35,,,,,95,240,38,86,4,13,15,25,16,22,38,20,24,11,13,3,95,91.7,91.7,103.6,123.2,1,S. Dalembert , W. Green , A. Iguodala , A. Miller , T. Young,Tony Brothers,Eddie Rush,6,6,205.5,207.5/206.5/205,205.5,220,,,
2007-2008 Regular Season,03/21/08,Orlando,Home,33,25,30,25,,,,,113,240,41,77,14,23,17,18,12,32,44,26,22,3,21,3,113,91.7,91.7,123.2,103.6,1,M. Evans , D. Howard , R. Lewis , J. Nelson , H. Turkoglu,,Tony Brown,205.5,-6,205.5,-6-05/-5.5-05/-6-05,-6.5-05,-260,,Boxscore,Odds
2007-2008 Regular Season,03/21/08,Toronto,Road,25,17,25,16,,,,,83,240,34,86,4,15,11,13,9,26,35,20,13,7,7,3,83,85.9,85.9,96.7,104.8,1,A. Bargnani , C. Bosh , J. Calderon , J. Moon , A. Parker,Dick Bavetta,Violet Palmer,5,5,191,191/191.5/192,191,180,,,
2007-2008 Regular Season,03/21/08,Cleveland,Home,24,21,18,27,,,,,90,240,36,77,5,20,13,17,13,38,51,21,12,3,15,4,90,85.9,85.9,104.8,96.7,1,Z. Ilgauskas , L. James , S. Pavlovic , B. Wallace , D. West,,0.0,191,-5,191,-5/-5-05/-4.5-05,-5-05,-220,,Boxscore,Odds
2007-2008 Regular Season,03/21/08,Washington,Road,26,26,35,16,,,,,103,240,41,77,11,26,10,19,10,28,38,25,19,10,12,5,103,84.9,84.9,121.3,101.3,1,C. Butler , A. Daniels , B. Haywood , A. Jamison , D. Stevenson,Sean Corbin,Tom Washington,-14,-14,188,-12.5-05/-13-05/-13.5-05,-14-05,-950,,,
2007-2008 Regular Season,03/21/08,Miami,Home,20,19,23,24,,,,,86,240,31,67,9,26,15,21,4,27,31,23,20,6,13,5,86,84.9,84.9,101.3,121.3,3IN4,J. Anthony , M. Blount , D. Cook , R. Davis , J. Williams,,Mark Lindsay,188,14,188,187.5/188,189,675,,Boxscore,Odds
2007-2008 Regular Season,03/21/08,Denver,Road,33,34,26,32,,,,,125,240,48,89,7,16,22,33,8,26,34,31,23,13,9,3,125,102.2,102.2,122.3,111.5,3IN4,C. Anthony , M. Camby , A. Carter , A. Iverson , K. Martin,Bennett Salvatore,Jason Phillips,-3.5,-3.5,226,-3.5-05/-4-05/-4.5-05,-5-05,-210,,,
2007-2008 Regular Season,03/21/08,New Jersey,Home,25,30,35,24,,,,,114,240,42,83,5,18,25,31,10,36,46,30,25,4,18,5,114,102.2,102.2,111.5,122.3,3IN4,J. Boone , V. Carter , D. Harris , R. Jefferson , N. Krstic,,Mark Ayotte,226,3.5,226,226/225.5,226,175,,Boxscore,Odds
2007-2008 Regular Season,03/21/08,Memphis,Road,35,34,23,28,,,,,120,240,41,79,13,27,25,29,7,37,44,17,13,5,14,3,120,96.3,96.3,124.6,110.0,1,M. Conley , R. Gay , D. Milicic , M. Miller , H. Warrick,Joe Crawford,Jack Nies,4,4,202.5,202.5/202/201,200.5,110,,,
2007-2008 Regular Season,03/21/08,New York,Home,28,22,40,16,,,,,106,240,40,91,6,19,20,24,10,29,39,21,22,11,7,2,106,96.3,96.3,110.0,124.6,3+,W. Chandler , J. Crawford , D. Lee , R. Morris , N. Robinson,,Courtney Kirkland,202.5,-4,202.5,-2-05/-1.5-05/-1-05,-1.5-05,-130,,Boxscore,Odds
2007-2008 Regular Season,03/21/08,Sacramento,Road,19,28,21,21,,,,,89,240,29,75,5,14,26,32,12,27,39,11,21,4,11,3,89,83.6,83.6,106.5,122.0,2,R. Artest , A. Johnson , K. Martin , B. Miller , M. Moore,Monty McCutchen,Derrick Stafford,11,11,195,193.5/194/194.5,195.5,675,,,
2007-2008 Regular Season,03/21/08,San Antonio,Home,23,31,25,23,,,,,102,240,38,77,7,12,19,23,9,29,38,27,19,3,7,6,102,83.6,83.6,122.0,106.5,B2B,B. Bowen , T. Duncan , M. Finley , F. Oberto , T. Parker,,Zach Zarba,195,-11,195,-12.5-05/-12-05/-11.5-05,-11-05,-950,,Boxscore,Odds
2007-2008 Regular Season,03/21/08,LA Clippers,Road,24,33,18,27,,,,,102,240,41,73,8,13,12,16,8,20,28,26,23,8,15,2,102,85.0,85.0,120.1,125.9,1,D. Dickau , J. Powell , Q. Ross , T. Thomas , A. Thornton,Jimmy Clark,Bennie Adams,11,11,192,192,191.5,675,,,
2007-2008 Regular Season,03/21/08,Portland,Home,32,25,30,20,,,,,107,240,42,76,9,18,14,18,10,24,34,28,19,5,13,5,107,85.0,85.0,125.9,120.1,2,L. Aldridge , S. Blake , J. Przybilla , B. Roy , M. Webster,,Eric Lewis,192,-11,192,-11.5-05/-12-05/-12.5-05,-13-05,-950,,Boxscore,Odds
2007-2008 Regular Season,03/21/08,Houston,Road,26,26,23,34,,,,,109,240,40,84,8,22,21,26,10,31,41,22,22,5,13,2,109,93.1,93.1,117.1,113.8,3IN4,R. Alston , S. Battier , L. Head , T. McGrady , L. Scola,Ron Garretson,Leon Wood,2,2,208,208/207.5/207,206.5,155,,,
2007-2008 Regular Season,03/21/08,Golden State,Home,29,21,23,33,,,,,106,240,43,93,8,24,12,18,20,28,48,17,17,10,12,8,106,93.1,93.1,113.8,117.1,3IN4,B. Davis , M. Ellis , A. Harrington , S. Jackson , M. Pietrus,,David Guthrie,208,-2,208,-4.5-05/-4-05/-3.5-05,-4-05,-175,,Boxscore,Odds
2007-2008 Regular Season,03/21/08,Seattle,Road,21,33,22,29,,,,,105,240,42,90,5,13,16,21,19,22,41,20,12,5,16,0,105,92.4,92.4,113.6,140.7,1,N. Collison , K. Durant , J. Green , J. Petro , E. Watson,Joe Forte,Phil Robinson,16,16,222.5,222.5/221.5/220.5,220,2600,,,
2007-2008 Regular Season,03/21/08,LA Lakers,Home,34,28,31,37,,,,,130,240,51,84,12,23,16,19,9,30,39,36,18,8,9,0,130,92.4,92.4,140.7,113.6,3IN4-B2B,K. Bryant , D. Fisher , L. Odom , V. Radmanovic , R. Turiaf,,Scott Wall,222.5,-16,222.5,-18.5-05/-18-05/-17.5-05,-17-05,-3600,,Boxscore,Odds
2007-2008 Regular Season,03/22/08,Orlando,Road,17,28,22,23,,,,,90,240,35,85,10,29,10,18,9,27,36,21,24,12,12,5,90,93.3,93.3,96.5,105.1,3IN4-B2B,M. Evans , D. Howard , R. Lewis , J. Nelson , H. Turkoglu,Ken Mauer,Rodney Mott,-1.5,-1.5,213,-1.5-15/-2/-1.5,-1,-130,,,
2007-2008 Regular Season,03/22/08,Atlanta,Home,27,17,19,35,,,,,98,240,36,76,7,17,19,25,9,35,44,26,16,7,18,6,98,93.3,93.3,105.1,96.5,2,M. Bibby , A. Horford , J. Johnson , J. Smith , M. Williams,,Eli Roe,213,1.5,213,212.5/212/211.5,210.5,110,,Boxscore,Odds
2007-2008 Regular Season,03/22/08,Miami,Road,17,22,25,18,,,,,82,240,32,78,5,18,13,17,9,29,38,18,19,8,13,7,82,88.9,88.9,92.2,105.7,4IN5-B2B,E. Barron , M. Blount , D. Cook , R. Davis , J. Williams,Leroy Richardson,Bill Spooner,17,17,190.5,190/191,192.5,5000,,,
2007-2008 Regular Season,03/22/08,Charlotte,Home,16,30,27,21,,,,,94,240,36,81,3,13,19,24,11,34,45,22,17,8,13,5,94,88.9,88.9,105.7,92.2,2,R. Felton , N. Mohammed , E. Okafor , J. Richardson , G. Wallace,,Jason Phillips,190.5,-17,190.5,-17-08/-17/-17.5,-18,-6000,,Boxscore,Odds
2007-2008 Regular Season,03/22/08,New Jersey,Road,19,23,33,12,,,,,87,240,31,82,4,18,21,25,15,30,45,18,20,7,14,4,87,88.8,88.8,98.0,102.5,4IN5-B2B,J. Boone , V. Carter , D. Harris , R. Jefferson , N. Krstic,Kevin Fehr,Mark Wunderlich,8.5,8.5,199.5,202/201/201.5,202,330,,,
2007-2008 Regular Season,03/22/08,Philadelphia,Home,23,26,19,23,,,,,91,240,31,81,4,14,25,35,18,32,50,15,20,10,14,8,91,88.8,88.8,102.5,98.0,3IN4-B2B,S. Dalembert , R. Evans , W. Green , A. Iguodala , A. Miller,,Marc Davis,199.5,-8.5,199.5,-9/-8.5/-8,-8.5,-420,,Boxscore,Odds
2007-2008 Regular Season,03/22/08,Sacramento,Road,29,27,31,24,,,,,111,240,43,89,8,20,17,22,13,33,46,20,22,4,9,7,111,94.1,94.1,117.9,124.3,B2B,S. Hawes , A. Johnson , K. Martin , M. Moore , J. Salmons,Violet Palmer,Tom Washington,-1.5,-1.5,212.5,-2.5/-1.5/-1,PK,-145,,,
2007-2008 Regular Season,03/22/08,Memphis,Home,40,27,27,23,,,,,117,240,41,81,12,25,23,35,8,32,40,21,20,5,9,6,117,94.1,94.1,124.3,117.9,3IN4-B2B,M. Conley , R. Gay , D. Milicic , M. Miller , H. Warrick,,Derrick Collins,212.5,1.5,212.5,212/211.5/211,210.5,125,,Boxscore,Odds
2007-2008 Regular Season,03/22/08,New York,Road,24,32,21,16,,,,,93,240,37,85,7,20,12,16,11,22,33,20,18,5,13,1,93,90.7,90.7,102.5,125.7,B2B,W. Chandler , J. Crawford , F. Jones , D. Lee , R. Morris,Steve Javie,Pat Fraher,8,8,198.5,198.5/199/198,197.5,370,,,
2007-2008 Regular Season,03/22/08,Minnesota,Home,42,27,25,20,,,,,114,240,42,79,5,16,25,29,8,36,44,29,13,11,9,5,114,90.7,90.7,125.7,102.5,3IN4-B2B,R. Foye , R. Gomes , M. Jaric , A. Jefferson , K. Snyder,,Ed Malloy,198.5,-8,198.5,-9/-8.5/-9,-9.5,-470,,Boxscore,Odds
2007-2008 Regular Season,03/22/08,Boston,Road,36,29,24,17,,,,,106,240,41,74,7,21,17,22,11,33,44,21,26,4,20,2,106,90.8,90.8,116.8,124.5,1,R. Allen , K. Garnett , K. Perkins , P. Pierce , R. Rondo,Greg Willard,Bill Kennedy,1.5,1.5,187,187.5/188/189.5,190,115,,,
2007-2008 Regular Season,03/22/08,New Orleans,Home,23,32,26,32,,,,,113,240,39,77,10,23,25,29,7,22,29,19,21,13,9,3,113,90.8,90.8,124.5,116.8,2,T. Chandler , C. Paul , M. Peterson , P. Stojakovic , D. West,,Tony Brown,187,-1.5,187,-1.5/-1,-1.5,-125,,Boxscore,Odds
2007-2008 Regular Season,03/22/08,Indiana,Road,27,28,18,35,,,,,108,240,38,87,13,26,19,25,12,31,43,18,22,12,13,5,108,96.9,96.9,111.5,104.2,3IN4-B2B,M. Dunleavy , J. Foster , D. Granger , T. Murphy , R. Murray,Dan Crawford,David Jones,6,6,218.5,,218,240,,,
2007-2008 Regular Season,03/22/08,Chicago,Home,28,27,29,17,,,,,101,240,41,85,2,9,17,22,13,36,49,24,20,7,17,4,101,96.9,96.9,104.2,111.5,1,L. Deng , D. Gooden , K. Hinrich , L. Hughes , J. Noah,,John Goble,218.5,-6,218.5,-6/-6.5/-6,-6.5,-280,,Boxscore,Odds
2007-2008 Regular Season,03/22/08,Cleveland,Road,14,32,21,31,,,,,98,240,34,91,7,24,23,29,19,32,51,18,22,5,13,4,98,94.3,94.3,103.9,114.5,3IN4-B2B,Z. Ilgauskas , L. James , S. Pavlovic , A. Varejao , D. West,Scott Foster,Courtney Kirkland,-5,-5,200,-5/-4.5/-5,-4.5,-190,,,
2007-2008 Regular Season,03/22/08,Milwaukee,Home,29,17,32,30,,,,,108,240,42,81,7,13,17,24,5,34,39,26,19,6,10,5,108,94.3,94.3,114.5,103.9,3+,A. Bogut , D. Mason , M. Redd , C. Villanueva , M. Williams,,Matt Boland,200,5,200,200.5/202/202.5,203,165,,Boxscore,Odds
2007-2008 Regular Season,03/22/08,Seattle,Road,34,27,20,20,,,,,101,240,38,79,4,12,21,25,8,30,38,14,25,2,16,5,101,95.1,95.1,106.2,120.9,3IN4-B2B,N. Collison , K. Durant , J. Green , J. Petro , E. Watson,Bob Delaney,Luis Grillo,19.5,19.5,222,221/220.5/219,218.5,7000,,,
2007-2008 Regular Season,03/22/08,Utah,Home,23,29,33,30,,,,,115,240,41,86,6,23,27,38,16,30,46,26,24,7,10,4,115,95.1,95.1,120.9,106.2,1,C. Boozer , R. Brewer , A. Kirilenko , M. Okur , D. Williams,,Olandis Poole,222,-19.5,222,-20/-20.5/-20,-21,-8500,,Boxscore,Odds
2007-2008 Regular Season,03/22/08,Houston,Road,21,36,28,28,,,,,113,240,44,98,5,11,20,27,15,20,35,16,26,11,5,4,113,95.0,95.0,118.9,128.4,4IN5-B2B,R. Alston , S. Battier , T. McGrady , D. Mutombo , L. Scola,James Capers,Joe DeRosa,6.5,6.5,203.5,204/204.5/205,205.5,255,,,
2007-2008 Regular Season,03/22/08,Phoenix,Home,38,36,21,27,,,,,122,240,39,69,6,14,38,40,6,35,41,24,23,3,16,7,122,95.0,95.0,128.4,118.9,2,L. Barbosa , G. Hill , S. Nash , S. O'Neal , A. Stoudemire,,Tommy Nunez Jr.,203.5,-6.5,203.5,-6.5/-6/-6.5,-7,-310,,Boxscore,Odds
2007-2008 Regular Season,03/22/08,Portland,Road,22,22,22,17,,,,,83,240,32,85,4,19,15,18,17,36,53,20,18,5,8,1,83,81.0,81.0,102.4,88.8,B2B,L. Aldridge , S. Blake , J. Przybilla , B. Roy , M. Webster,Ron Garretson,Leon Wood,-5.5,-5.5,192,-8/-8.5/-8,-7.5,-360,,,
2007-2008 Regular Season,03/22/08,LA Clippers,Home,17,17,22,16,,,,,72,240,29,74,1,11,13,18,9,32,41,15,17,4,10,5,72,81.0,81.0,88.8,102.4,3IN4-B2B,D. Dickau , C. Maggette , J. Powell , Q. Ross , A. Thornton,,David Guthrie,192,5.5,192,190.5/190/189.5,189,300,,Boxscore,Odds
